col0,col1,col2,col3
90,5,1996-07-04,3
81,6,1996-07-05,1
34,4,1996-07-08,2
84,3,1996-07-08,1
76,4,1996-07-09,2
34,3,1996-07-10,2
14,5,1996-07-11,2
68,9,1996-07-12,3
88,3,1996-07-15,2
35,4,1996-07-16,3
20,1,1996-07-17,1
13,4,1996-07-18,3
55,4,1996-07-19,1
61,4,1996-07-19,2
65,8,1996-07-22,3
20,9,1996-07-23,3
24,6,1996-07-24,3
7,2,1996-07-25,1
87,3,1996-07-26,3
25,4,1996-07-29,1
33,8,1996-07-30,3
89,5,1996-07-31,1
87,1,1996-08-01,1
75,6,1996-08-01,2
65,6,1996-08-02,2
63,3,1996-08-05,3
85,6,1996-08-06,1
49,1,1996-08-07,1
80,8,1996-08-08,3
52,2,1996-08-09,3
5,8,1996-08-12,2
44,8,1996-08-13,2
5,2,1996-08-14,1
69,4,1996-08-14,1
69,4,1996-08-15,1
46,3,1996-08-16,3
44,4,1996-08-19,1
63,1,1996-08-20,2
63,8,1996-08-21,3
67,8,1996-08-22,3
66,4,1996-08-23,1
11,7,1996-08-26,3
15,8,1996-08-27,1
61,6,1996-08-27,2
81,1,1996-08-28,2
80,1,1996-08-29,3
65,4,1996-08-30,2
85,2,1996-09-02,2
46,6,1996-09-03,1
7,5,1996-09-04,2
37,6,1996-09-05,2
67,4,1996-09-06,2
49,2,1996-09-09,2
86,8,1996-09-09,2
76,4,1996-09-10,2
30,7,1996-09-11,2
80,1,1996-09-12,2
55,8,1996-09-13,3
69,1,1996-09-16,3
48,2,1996-09-17,2
2,7,1996-09-18,3
37,3,1996-09-19,1
77,8,1996-09-20,2
18,1,1996-09-20,3
86,2,1996-09-23,2
63,2,1996-09-24,2
65,1,1996-09-25,2
38,4,1996-09-26,2
65,1,1996-09-27,3
48,6,1996-09-30,1
38,8,1996-10-01,2
80,7,1996-10-02,3
87,5,1996-10-03,3
38,3,1996-10-03,2
58,7,1996-10-04,3
39,4,1996-10-07,1
71,9,1996-10-08,1
39,1,1996-10-09,3
8,4,1996-10-10,2
24,2,1996-10-11,1
28,4,1996-10-14,3
75,4,1996-10-15,2
46,3,1996-10-16,1
9,9,1996-10-16,1
51,3,1996-10-17,2
87,5,1996-10-18,3
84,8,1996-10-21,2
37,7,1996-10-22,2
60,7,1996-10-23,2
25,4,1996-10-24,3
55,4,1996-10-25,3
51,2,1996-10-28,2
9,1,1996-10-29,3
73,7,1996-10-29,3
25,4,1996-10-30,2
44,4,1996-10-31,1
89,4,1996-11-01,2
63,2,1996-11-04,2
65,3,1996-11-05,3
21,4,1996-11-06,3
86,4,1996-11-07,2
75,7,1996-11-08,1
41,6,1996-11-11,2
20,1,1996-11-11,1
28,3,1996-11-12,3
59,7,1996-11-13,3
58,8,1996-11-14,3
4,6,1996-11-15,1
86,6,1996-11-18,2
46,1,1996-11-19,3
41,5,1996-11-20,1
72,5,1996-11-21,3
7,4,1996-11-22,3
63,1,1996-11-22,2
9,3,1996-11-25,1
17,4,1996-11-26,3
19,1,1996-11-26,1
3,3,1996-11-27,2
29,8,1996-11-28,2
83,7,1996-11-28,3
20,2,1996-11-29,2
75,8,1996-12-02,2
14,6,1996-12-03,2
41,1,1996-12-03,1
62,5,1996-12-04,2
37,4,1996-12-05,3
91,1,1996-12-05,3
36,3,1996-12-06,2
51,1,1996-12-09,2
72,1,1996-12-09,3
24,5,1996-12-10,3
61,2,1996-12-11,1
37,8,1996-12-12,3
46,3,1996-12-12,3
20,4,1996-12-13,1
4,8,1996-12-16,3
5,3,1996-12-16,3
75,1,1996-12-17,2
21,9,1996-12-18,3
70,1,1996-12-18,2
72,2,1996-12-19,1
10,4,1996-12-20,2
20,6,1996-12-23,1
17,3,1996-12-23,3
59,2,1996-12-24,3
71,1,1996-12-25,3
36,1,1996-12-25,3
35,6,1996-12-26,1
25,1,1996-12-27,3
60,5,1996-12-27,1
71,2,1996-12-30,3
83,8,1996-12-31,3
19,1,1997-01-01,3
65,1,1997-01-01,1
20,8,1997-01-02,2
20,4,1997-01-03,3
49,2,1997-01-03,1
47,1,1997-01-06,1
62,7,1997-01-07,1
56,2,1997-01-07,2
23,8,1997-01-08,1
54,3,1997-01-09,1
10,3,1997-01-10,3
10,9,1997-01-10,3
87,8,1997-01-13,2
41,3,1997-01-14,2
21,2,1997-01-14,3
36,3,1997-01-15,1
87,8,1997-01-16,3
73,4,1997-01-16,3
63,4,1997-01-17,1
68,4,1997-01-20,2
88,3,1997-01-21,1
61,8,1997-01-21,1
27,2,1997-01-22,1
31,6,1997-01-23,3
51,7,1997-01-23,2
41,6,1997-01-24,2
29,4,1997-01-27,1
59,4,1997-01-27,2
66,7,1997-01-28,1
37,3,1997-01-29,2
20,4,1997-01-30,1
10,4,1997-01-30,2
75,3,1997-01-31,2
60,3,1997-02-03,3
24,3,1997-02-03,2
16,8,1997-02-04,2
7,3,1997-02-05,2
87,8,1997-02-05,1
79,3,1997-02-06,2
51,6,1997-02-07,3
71,4,1997-02-10,2
55,3,1997-02-10,2
20,3,1997-02-11,2
66,8,1997-02-12,1
