col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
1,3,188,13,7641,Virovitičko-podravska županija,2024,Virovitica,84836,Virovitičko-podravska_županija,Igor Andrović,1,Orahovica,5304
1,3,188,13,7641,Virovitičko-podravska županija,2024,Virovitica,84836,Virovitičko-podravska_županija,Igor Andrović,2,Slatina,13686
1,3,188,13,7641,Virovitičko-podravska županija,2024,Virovitica,84836,Virovitičko-podravska_županija,Igor Andrović,3,Virovitica,21291
2,9,694,25,10358,Zagrebačka županija,3060,Grad Zagreb,317606,Zagrebačka_županija,Stjepan Kožić,4,Ivanić Grad,14548
2,9,694,25,10358,Zagrebačka županija,3060,Grad Zagreb,317606,Zagrebačka_županija,Stjepan Kožić,5,Samobor,37728
2,9,694,25,10358,Zagrebačka županija,3060,Grad Zagreb,317606,Zagrebačka_županija,Stjepan Kožić,6,Velika Gorica,63514
2,9,694,25,10358,Zagrebačka županija,3060,Grad Zagreb,317606,Zagrebačka_županija,Stjepan Kožić,7,Dugo Selo,17466
2,9,694,25,10358,Zagrebačka županija,3060,Grad Zagreb,317606,Zagrebačka_županija,Stjepan Kožić,8,Jastrebarsko,16689
2,9,694,25,10358,Zagrebačka županija,3060,Grad Zagreb,317606,Zagrebačka_županija,Stjepan Kožić,9,Sveta Nedelja,18059
2,9,694,25,10358,Zagrebačka županija,3060,Grad Zagreb,317606,Zagrebačka_županija,Stjepan Kožić,10,Sveti Ivan Zelina,15959
2,9,694,25,10358,Zagrebačka županija,3060,Grad Zagreb,317606,Zagrebačka_županija,Stjepan Kožić,11,Vrbovec,14797
2,9,694,25,10358,Zagrebačka županija,3060,Grad Zagreb,317606,Zagrebačka_županija,Stjepan Kožić,12,Zaprešić,25223
3,5,649,17,10158,Karlovačka županija,3622,Karlovac,128899,Karlovačka_županija,Damir Jelić,13,Karlovac,55705
3,5,649,17,10158,Karlovačka županija,3622,Karlovac,128899,Karlovačka_županija,Damir Jelić,14,Duga resa,10583
3,5,649,17,10158,Karlovačka županija,3622,Karlovac,128899,Karlovačka_županija,Damir Jelić,15,Ogulin,13915
3,5,649,17,10158,Karlovačka županija,3622,Karlovac,128899,Karlovačka_županija,Damir Jelić,16,Slunj,5076
3,5,649,17,10158,Karlovačka županija,3622,Karlovac,128899,Karlovačka_županija,Damir Jelić,17,Ozalj,7932
4,3,264,22,10583,Koprivničko-križevačka županija,1748,Koprivnica,115584,Koprivničko-križevačka_županija,Darko Koren,18,Đurđevac,8862
4,3,264,22,10583,Koprivničko-križevačka županija,1748,Koprivnica,115584,Koprivničko-križevačka_županija,Darko Koren,19,Koprivnica,30854
4,3,264,22,10583,Koprivničko-križevačka županija,1748,Koprivnica,115584,Koprivničko-križevačka_županija,Darko Koren,20,Križevci,21122
5,2,185,26,7746,Brodsko-posavska županija,2030,Slavonski Brod,158575,Brodsko-posavska_županija,Danijel Marušić,21,Nova Gradiška,14229
5,2,185,26,7746,Brodsko-posavska županija,2030,Slavonski Brod,158575,Brodsko-posavska_županija,Danijel Marušić,22,Slavonski Brod,59141
6,3,131,22,10847,Međimurska županija,729,Čakovec,113804,Međimurska_županija,Matija Posavec,23,Čakovec,27104
6,3,131,22,10847,Međimurska županija,729,Čakovec,113804,Međimurska_županija,Matija Posavec,24,Prelog,7871
6,3,131,22,10847,Međimurska županija,729,Čakovec,113804,Međimurska_županija,Matija Posavec,25,Mursko Središće,6307
7,5,230,17,12415,Dubrovačko-neretvanska županija,1781,Dubrovnik,122568,Dubrovačko-neretvanska_županija,Nikola Dobroslavić,26,Dubrovnik,42615
7,5,230,17,12415,Dubrovačko-neretvanska županija,1781,Dubrovnik,122568,Dubrovačko-neretvanska_županija,Nikola Dobroslavić,27,Korčula,5663
7,5,230,17,12415,Dubrovačko-neretvanska županija,1781,Dubrovnik,122568,Dubrovačko-neretvanska_županija,Nikola Dobroslavić,28,Metković,16788
7,5,230,17,12415,Dubrovačko-neretvanska županija,1781,Dubrovnik,122568,Dubrovačko-neretvanska_županija,Nikola Dobroslavić,29,Opuzen,3254
7,5,230,17,12415,Dubrovačko-neretvanska županija,1781,Dubrovnik,122568,Dubrovačko-neretvanska_županija,Nikola Dobroslavić,30,Ploče,9415
8,5,85,26,8003,Vukovarsko-srijemska županija,2454,Vukovar,179521,Vukovarsko-srijemska_županija,Božo Galić,31,Ilok,6767
8,5,85,26,8003,Vukovarsko-srijemska županija,2454,Vukovar,179521,Vukovarsko-srijemska_županija,Božo Galić,32,Otok,7755
8,5,85,26,8003,Vukovarsko-srijemska županija,2454,Vukovar,179521,Vukovarsko-srijemska_županija,Božo Galić,33,Vinkovci,32029
8,5,85,26,8003,Vukovarsko-srijemska županija,2454,Vukovar,179521,Vukovarsko-srijemska_županija,Božo Galić,34,Županja,12090
8,5,85,26,8003,Vukovarsko-srijemska županija,2454,Vukovar,179521,Vukovarsko-srijemska_županija,Božo Galić,35,Vukovar,27683
9,4,255,8,9831,Ličko-senjska županija,5353,Gospić,50927,Ličko-senjska_županija,Darko Milinović,36,Gospić,12980
9,4,255,8,9831,Ličko-senjska županija,5353,Gospić,50927,Ličko-senjska_županija,Darko Milinović,37,Novalja,3335
9,4,255,8,9831,Ličko-senjska županija,5353,Gospić,50927,Ličko-senjska_županija,Darko Milinović,38,Otočac,4240
9,4,255,8,9831,Ličko-senjska županija,5353,Gospić,50927,Ličko-senjska_županija,Darko Milinović,39,Senj,8132
10,5,277,5,7874,Požeško-slavonska županija,1823,Požega,78034,Požeško-slavonska_županija,Alojz Tomašević,40,Kutjevo,6247
10,5,277,5,7874,Požeško-slavonska županija,1823,Požega,78034,Požeško-slavonska_županija,Alojz Tomašević,41,Lipik,6170
10,5,277,5,7874,Požeško-slavonska županija,1823,Požega,78034,Požeško-slavonska_županija,Alojz Tomašević,42,Pakrac,8460
10,5,277,5,7874,Požeško-slavonska županija,1823,Požega,78034,Požeško-slavonska_županija,Alojz Tomašević,43,Požega,26248
10,5,277,5,7874,Požeško-slavonska županija,1823,Požega,78034,Požeško-slavonska_županija,Alojz Tomašević,44,Pleternica,11323
