col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
Morgan County,ABSENTEE,303.0,725.0,285.0,737.0,214.0,49.0,,709.0,,,784.0,171.0,,523.0,306.0,717.0,Morgan County,ABSENTEE
Morgan County,AMERICAN LGN BLDG POST 15,143.0,275.0,132.0,282.0,122.0,24.0,,269.0,,,295.0,87.0,,196.0,141.0,276.0,Morgan County,AMERICAN LGN BLDG POST 15
Morgan County,AQUADOME REC CTR,891.0,425.0,893.0,429.0,917.0,,,403.0,,,505.0,740.0,,281.0,902.0,418.0,Morgan County,AQUADOME REC CTR
Morgan County,AUSTINVILLE CH OF CHRIST,480.0,1520.0,394.0,1593.0,532.0,,,1462.0,,,1663.0,223.0,,1017.0,444.0,1556.0,Morgan County,AUSTINVILLE CH OF CHRIST
Morgan County,CARRIE MATTHEWS REC CTR,852.0,55.0,862.0,41.0,871.0,0.0,,38.0,,,68.0,816.0,,31.0,863.0,39.0,Morgan County,CARRIE MATTHEWS REC CTR
Morgan County,CENTER SPRINGS METHODIST,87.0,363.0,78.0,371.0,62.0,41.0,,347.0,,,392.0,39.0,,242.0,83.0,370.0,Morgan County,CENTER SPRINGS METHODIST
Morgan County,COTACO FIRE STATION,137.0,491.0,124.0,505.0,71.0,15.0,,489.0,,,511.0,88.0,,325.0,133.0,494.0,Morgan County,COTACO FIRE STATION
Morgan County,DANVILLE VOLUNTEER FIRE,59.0,302.0,37.0,316.0,33.0,,,299.0,,,315.0,18.0,,183.0,51.0,303.0,Morgan County,DANVILLE VOLUNTEER FIRE
Morgan County,DECATUR BAPTIST CHURCH,926.0,1683.0,810.0,1789.0,916.0,,,1686.0,,,1907.0,535.0,,1143.0,876.0,1727.0,Morgan County,DECATUR BAPTIST CHURCH
Morgan County,DECATUR FIRE & RESCUE ,,,,,,,,,,,,,,,,,,
Morgan County,DECATUR FIRE (OLD FLINT),55.0,207.0,48.0,208.0,49.0,1.0,,210.0,,,220.0,19.0,,168.0,55.0,205.0,Morgan County,DECATUR FIRE (OLD FLINT)
Morgan County,DECATUR UTILITIES,140.0,246.0,129.0,254.0,138.0,,,250.0,,,273.0,93.0,,183.0,134.0,254.0,Morgan County,DECATUR UTILITIES
Morgan County,EPIC CHURCH,409.0,883.0,347.0,939.0,262.0,285.0,,734.0,,,1025.0,190.0,,519.0,401.0,882.0,Morgan County,EPIC CHURCH
Morgan County,EVA VOLUNTEER FIRE,113.0,514.0,93.0,530.0,,,,536.0,,,541.0,52.0,,364.0,99.0,527.0,Morgan County,EVA VOLUNTEER FIRE
Morgan County,FALKVILLE MUNICIPAL BLDG,104.0,533.0,93.0,546.0,,,,532.0,,,543.0,49.0,,340.0,110.0,525.0,Morgan County,FALKVILLE MUNICIPAL BLDG
