col0,col1,col2,col3,col4,col5,col6,col7
04/30/2005,Road,Race,Men,Master,MR,40-54,
"Place,License",,,,,,,
"1,21552,Michael,Longmire,Missoula,MT,,Northern",Rockies,,,,,,
"2,90104,Jay,Marschall,Billings,MT,,Yellowstone",Valley,,,,,,
"3,20280,David,Landstrom,Kalispell,MT,,Flathead",,,,,,,
"4,212574,Walt,Chauner,Whitefish,MT,,Flathead",,,,,,,
"5,13949,Richard,Graves,Whitefish,MT,,Flathead",,,,,,,
"6,138530,Scot,Smith,Boyd,MT,,Yellowstone",Valley,,,,,,
"7,63105,Richard,West,Fairfield,MT,,Echelon",,,,,,,
"8,46661,Thomas,Greason,Bozeman,MT,,Gallatin",Valley,,,,,,
"9,12922,William,Gasteyer,Bozeman,MT,,Unattached",,,,,,,
"10,178367,Jeffrey,Agamenoni,Great","Falls,MT,,Echelon",,,,,,
"11,217535,Charles,Harper,Billings,MT,,Yellowstone",Valley,,,,,,
"12,7926,John,Coulthard,Butte,MT,,Highlands",,,,,,,
"13,0,Jay,SHAVER,,,,Flathead",,,,,,,
"14,59294,Blair,Fisher,Missoula,MT,,Unattached",,,,,,,
"15,59369,Jeff,Penrod,Kalispell,MT,,Flathead",,,,,,,
"16,160216,Jeff,Olson,Laurel,MT,,Yellowstone",Valley,,,,,,
"17,50233,David,Schoening,Deer","Lodge,MT,,Unattached",,,,,,
"18,9048,Byron,Deford,Helena,MT,,Great",Divide,,,,,,
04/30/2005,Road,Race,Men,Master,MR,55-99,
"Place,License",,,,,,,
"1,0,Bill,SCHNEIDER,,,,Flathead",,,,,,,
"2,171229,Richard,Allen,Missoula,MT,,5",Valley,Velo,,,,,
04/30/2005,Road,Race,Men,Junior,JR,10-18,
"Place,License",,,,,,,
"1,198930,Marshall,Opel,Whitefish,MT,,Montana",Junior,Cycling,,,,,
"2,0,Jason,SAMPLE,,,,Unattached",,,,,,,
"DNF,226208,Jace,Meng,Missoula,MT,,Montana",Junior,Cycling,,,,,
"DNF,0,Cody,CATELLO,,,,Unattached",,,,,,,
"DNF,0,Austin,JAMES,,,,Unattached",,,,,,,
04/30/2005,Road,Race,Men,Cat,4/5,,
"Place,License",,,,,,,
"1,0,Jeff,HANMEN,,,,Yellowstone",Valley,,,,,,
"2,0,Toby,MEIRERBACHTOL,,,,Rude",Bayz,,,,,,
"3,172961,Ben,Kneller,Durango,CO,,MSU",,,,,,,
"4,225869,Matt,Butterfield,Kalispell,MT,,Flathead",,,,,,,
"5,221208,Graham,Meng,Missoula,MT,,MSU",,,,,,,
"6,189063,John,Lackey,Anchorage,AK,,Unattached",,,,,,,
"7,212029,Patrick,Marzullo,Portland,OR,,U",of,M,,,,,
