col0,col1,col2,col3,col4,col5
"76104 Marsh Crescent
Dennishaven, SD 85034",2,Norma Fisher,Model Number,R,
"0003 Grant Lakes
Port Karafort, SD 60619",4,Jorge Sullivan,Model Information,R,-
"236 Smith Drive Suite 555
West Kimberlyton, KY 21978",1,Elizabeth Woods,Firmware Version,R,-
"6824 Timothy Garden Apt. 428
West Richardmouth, MT 14742",1,Susan Wagner,Dynamixel ID,RW,1
"5517 Holly Meadow Apt. 452
Lake Anne, SC 11894",1,Peter Montgomery,Communication Baud Rate,RW,1
"30601 Hawkins Highway
Morashire, TX 28976",1,Theodore Mcgrath,Response Delay Time,RW,250
"49263 Wilson View Apt. 873
South Raymondborough, AZ 28798",1,Stephanie Collins,Drive Mode,RW,0
"76582 Vanessa Oval
New Richard, NE 68819",1,Stephanie Sutton,Operating Mode,RW,3
"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",1,Brian Hamilton,Secondary(Shadow) ID,RW,255
"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",1,Susan Levy,Protocol Version,RW,2
"891 Bullock Ford
Amandachester, NJ 51431",4,Sean Green,Home Position Offset,RW,0
"02489 Cook Park
Sherriport, MT 50853",4,Kimberly Smith,Velocity Threshold for Movement Detection,RW,10
"23450 Timothy Divide
Wuland, UT 20341",1,Jennifer Summers,Maximum Internal Temperature Limit,RW,80
"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565",2,April Snyder,Maximum Voltage Limit,RW,160
"1097 Santos Springs Suite 264
New Michelleborough, WY 51884",2,Dana Nguyen,Minimum Voltage Limit,RW,95
"5100 Scott Burg
East Clayton, SC 66353",2,Cheryl Bradley,Maximum PWM Limit,RW,885
"412 Snow Manors Apt. 161
South Kimtown, NV 57004",2,Walter Pratt,Maximum Current Limit,RW,1941
"5415 David Square
West Michaeltown, IN 48447",4,Bobby Flores,Maximum Acceleration Limit,RW,32767
"03104 Norris Rapids
Port Donald, DE 62982",4,Tasha Rodriguez,Maximum Velocity Limit,RW,435
"03557 Phillips Wells Suite 291
New Beverlyburgh, FL 16915",4,Michelle Kelley,Maximum Position Limit,RW,4095
"332 Watson Shore Apt. 290
Millerland, MT 39742",4,Kimberly Maynard,Minimum Position Limit,RW,0
"645 John Roads
Danahaven, MS 54060",1,Laurie Wallace,Shutdown Dynamixel,RW,52
"3547 Stephanie Underpass Apt. 418
Port Jacqueline, HI 55774",1,Janice Johnston,Motor Torque On/Off,RW,
"5825 Welch Corners
Fischerport, UT 59363",1,Collin Lopez,Status LED On/Off,RW,0
"41489 Roger Terrace
Davisfort, IN 71770",1,Mary Alvarez,Select Types of Status Return,RW,2
"014 Aaron Locks Suite 714
Justinborough, CO 05147",1,Peter Mcdowell,Check Reception of Instruction,R,0
"8518 Pamela Track Apt. 164
Aprilshire, SC 28062",1,Sarah Villanueva,Hardware Error Status,R,0
"864 Ramos Port Apt. 211
Moralesmouth, OH 88090",2,Kimberly Myers,I Gain of Velocity,RW,1920
"637 Neal Island Suite 074
Lake Tyler, RI 28775",2,Desiree Cain,P Gain of Velocity,RW,100
"0811 Smith Canyon Apt. 904
Jessicabury, WV 75585",2,Stephanie Lawrence,D Gain of Position,RW,0
"7562 Fisher Spur
Hernandezberg, MD 17438",2,Lauren Hayes,I Gain of Position,RW,0
