col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
2539,Clean & quiet apt home by the park,2787.0,John,Brooklyn,Kensington,40.64749,-73.97237,Private room,149.0,1.0,9.0,2018-10-19,0.21,6.0,365.0
2595,Skylit Midtown Castle,2845.0,Jennifer,Manhattan,Midtown,40.75362,-73.98377,Entire home/apt,225.0,1.0,45.0,2019-05-21,0.38,2.0,355.0
3647,THE VILLAGE OF HARLEM....NEW YORK !,4632.0,Elisabeth,Manhattan,Harlem,40.80902,-73.9419,Private room,150.0,3.0,0.0,,,1.0,365.0
3831,Cozy Entire Floor of Brownstone,4869.0,LisaRoxanne,Brooklyn,Clinton Hill,40.68514,-73.95976,Entire home/apt,89.0,1.0,270.0,2019-07-05,4.64,1.0,194.0
5022,Entire Apt: Spacious Studio/Loft by central park,7192.0,Laura,Manhattan,East Harlem,40.79851,-73.94399,Entire home/apt,80.0,10.0,9.0,2018-11-19,0.1,1.0,0.0
5099,Large Cozy 1 BR Apartment In Midtown East,7322.0,Chris,Manhattan,Murray Hill,40.74767,-73.975,Entire home/apt,200.0,3.0,74.0,2019-06-22,0.59,1.0,129.0
5121,BlissArtsSpace!,7356.0,Garon,Brooklyn,Bedford-Stuyvesant,40.68688,-73.95596,Private room,60.0,45.0,49.0,2017-10-05,0.4,1.0,0.0
5178,Large Furnished Room Near B'way ,8967.0,Shunichi,Manhattan,Hell's Kitchen,40.76489,-73.98493,Private room,79.0,2.0,430.0,2019-06-24,3.47,1.0,220.0
5203,Cozy Clean Guest Room - Family Apt,7490.0,MaryEllen,Manhattan,Upper West Side,40.80178,-73.96723,Private room,79.0,2.0,118.0,2017-07-21,0.99,1.0,0.0
5238,Cute & Cozy Lower East Side 1 bdrm,7549.0,Ben,Manhattan,Chinatown,40.71344,-73.99037,Entire home/apt,150.0,1.0,160.0,2019-06-09,1.33,4.0,188.0
5295,Beautiful 1br on Upper West Side,7702.0,Lena,Manhattan,Upper West Side,40.80316,-73.96545,Entire home/apt,135.0,5.0,53.0,2019-06-22,0.43,1.0,6.0
5441,Central Manhattan/near Broadway,7989.0,Kate,Manhattan,Hell's Kitchen,40.76076,-73.98867,Private room,85.0,2.0,188.0,2019-06-23,1.5,1.0,39.0
5803,"Lovely Room 1, Garden, Best Area, Legal rental",9744.0,Laurie,Brooklyn,South Slope,40.66829,-73.98779,Private room,89.0,4.0,167.0,2019-06-24,1.34,3.0,314.0
6021,Wonderful Guest Bedroom in Manhattan for SINGLES,11528.0,Claudio,Manhattan,Upper West Side,40.79826,-73.96113,Private room,85.0,2.0,113.0,2019-07-05,0.91,1.0,333.0
6090,West Village Nest - Superhost,11975.0,Alina,Manhattan,West Village,40.7353,-74.00525,Entire home/apt,120.0,90.0,27.0,2018-10-31,0.22,1.0,0.0
6848,Only 2 stops to Manhattan studio,15991.0,Allen & Irina,Brooklyn,Williamsburg,40.70837,-73.95352,Entire home/apt,140.0,2.0,148.0,2019-06-29,1.2,1.0,46.0
7097,Perfect for Your Parents + Garden,17571.0,Jane,Brooklyn,Fort Greene,40.69169,-73.97185,Entire home/apt,215.0,2.0,198.0,2019-06-28,1.72,1.0,321.0
7322,Chelsea Perfect,18946.0,Doti,Manhattan,Chelsea,40.74192,-73.99501,Private room,140.0,1.0,260.0,2019-07-01,2.12,1.0,12.0
7726,Hip Historic Brownstone Apartment with Backyard,20950.0,Adam And Charity,Brooklyn,Crown Heights,40.67592,-73.94694,Entire home/apt,99.0,3.0,53.0,2019-06-22,4.44,1.0,21.0
7750,Huge 2 BR Upper East  Cental Park,17985.0,Sing,Manhattan,East Harlem,40.79685,-73.94872,Entire home/apt,190.0,7.0,0.0,,,2.0,249.0
7801,Sweet and Spacious Brooklyn Loft,21207.0,Chaya,Brooklyn,Williamsburg,40.71842,-73.95718,Entire home/apt,299.0,3.0,9.0,2011-12-28,0.07,1.0,0.0
8024,CBG CtyBGd HelpsHaiti rm,,,,,,,,,,,,,,
8025,CBG Helps Haiti Room,,,,,,,,,,,,,,
8110,CBG Helps Haiti Rm ,,,,,,,,,,,,,,
8490,"MAISON DES SIRENES1,bohemian apartment",25183.0,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68371,-73.94028,Entire home/apt,120.0,2.0,88.0,2019-06-19,0.73,2.0,233.0
8505,Sunny Bedroom Across Prospect Park,25326.0,Gregory,Brooklyn,Windsor Terrace,40.65599,-73.97519,Private room,60.0,1.0,19.0,2019-06-23,1.37,2.0,85.0
8700,Magnifique Suite au N de Manhattan - vue Cloitres,26394.0,Claude & Sophie,Manhattan,Inwood,40.86754,-73.92639,Private room,80.0,4.0,0.0,,,1.0,0.0
9357,Midtown Pied-a-terre,30193.0,Tommi,Manhattan,Hell's Kitchen,40.76715,-73.98533,Entire home/apt,150.0,10.0,58.0,2017-08-13,0.49,1.0,75.0
9518,"SPACIOUS, LOVELY FURNISHED MANHATTAN BEDROOM",31374.0,Shon,Manhattan,Inwood,40.86482,-73.92106,Private room,44.0,3.0,108.0,2019-06-15,1.11,3.0,311.0
9657,Modern 1 BR / NYC / EAST VILLAGE,21904.0,Dana,Manhattan,East Village,40.7292,-73.98542,Entire home/apt,180.0,14.0,29.0,2019-04-19,0.24,1.0,67.0
9668,front room/double bed,32294.0,Ssameer Or Trip,Manhattan,Harlem,40.82245,-73.95104,Private room,50.0,3.0,242.0,2019-06-01,2.04,3.0,355.0
9704,Spacious 1 bedroom in luxe building,32045.0,Teri,Manhattan,Harlem,40.81305,-73.95466,Private room,52.0,2.0,88.0,2019-06-14,1.42,1.0,255.0
9782,Loft in Williamsburg Area w/ Roof,32169.0,Andrea,Brooklyn,Greenpoint,40.72219,-73.93762,Private room,55.0,4.0,197.0,2019-06-15,1.65,3.0,284.0
9783,back room/bunk beds,32294.0,Ssameer Or Trip,Manhattan,Harlem,40.8213,-73.95318,Private room,50.0,3.0,273.0,2019-07-01,2.37,3.0,359.0
10452,Large B&B Style rooms,35935.0,Angela,Brooklyn,Bedford-Stuyvesant,40.6831,-73.95473,Private room,70.0,1.0,74.0,2019-05-12,0.66,2.0,269.0
10962,"Lovely room 2 & garden; Best area, Legal rental",9744.0,Laurie,Brooklyn,South Slope,40.66869,-73.9878,Private room,89.0,4.0,168.0,2019-06-21,1.41,3.0,340.0
11452,Clean and Quiet in Brooklyn,7355.0,Vt,Brooklyn,Bedford-Stuyvesant,40.68876,-73.94312,Private room,35.0,60.0,0.0,,,1.0,365.0
11708,Cute apt in artist's home,44145.0,Tyrome,Brooklyn,Bushwick,40.70186,-73.92745,Entire home/apt,85.0,2.0,231.0,2019-06-22,1.96,2.0,22.0
11943,Country space in the city,45445.0,Harriet,Brooklyn,Flatbush,40.63702,-73.96327,Private room,150.0,1.0,0.0,,,1.0,365.0
12048,LowerEastSide apt share shortterm 1,7549.0,Ben,Manhattan,Lower East Side,40.71401,-73.98917,Shared room,40.0,1.0,214.0,2019-07-05,1.81,4.0,188.0
