col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
83702,ID,0;6,,06/13/2011,43.71,-116.18,5;92,Ada,16001,0,7084;590164
83201,ID,1;02,,12-12-2008,42.9,-112.39,5;63,Bannock,16005,0,11453;81967
83211,ID,1;1,,7-11-2006,42.72,-112.99,5;72,Power,16077,0,12549;61749
83661,ID,1;1,,4-2-2007,44.06,-116.7,5;89,Payette,16075,0,12922;59563
83657,ID,1;1,,3-2-2009,44.27,-116.31,5;74,Gem,16045,0,12593;49727
83333,ID,1;1,,04/16/2007,43.57,-114.21,5;85,Blaine,40011,0,12834;83607
83204,ID,1;1,,12-4-2007,42.73,-112.52,5;53,Bannock,16005,0,12132;75956
83464,ID,1;1,,04/15/2010,44.49,-113.36,5;31,Lemhi,16059,0,11650;08197
83301,ID,1;19,,03/30/2011,42.41,-114.59,5;96,Twin Falls,16083,0,14146;04372
83687,ID,1.792,,10/25/2011,43.6,-116.54,5;92,Canyon,16027,0,21159309;29
83714,ID,1;84,,10-2-2010,43.64,-116.26,6,Ada,16001,0,22019;67213
83530,ID,2,25000.0,11/14/1983,45.9,-116.13,4;85,Idaho,16049,12500,19346;99454
83246,ID,2;58,38000.0,11-9-2009,42.61,-112.04,5;46,Bannock,16005,14728;68217,28096;62295
83702,ID,2;71,,7-3-2006,43.71,-116.18,5;92,Ada,16001,0,31998;73224
83656,ID,4;77,,12/17/2013,43.72,-116.8,5;86,Canyon,16027,0,55751;65574
83843,ID,5,85000.0,04/14/2009,46.71,-116.91,4;83,Latah,16057,17000,48168;03279
83706,ID,5.875,,05/23/2014,43.59,-116.19,6;04,Ada,16001,0,70776092;9
83616,ID,6;4,,9-10-2008,43.79,-116.38,5;97,Ada,16001,0,76207;21311
83713,ID,6;4,,5-3-2010,43.63,-116.32,5;97,Ada,16001,0,76207;21311
83628,ID,7;15,,9-12-2011,43.59,-116.94,5;83,Owyhee,16073,0,83141;21585
83714,ID,7.392,40224.0,10/18/2012,43.64,-116.26,6,Ada,16001,5;441558442,88461639;34
83422,ID,7;59,48000.0,10-1-2010,43.73,-111.22,5;08,Teton,56039,6324;110672,76903;70492
83703,ID,8;2,,05/22/2010,43.71,-116.25,6,Ada,16001,0,98131;14754
83250,ID,8;82,,07/21/2011,42.68,-112.2,5;39,Bannock,16005,0,94819;81967
83716,ID,11;46,,10/17/2011,43.54,-115.92,5;96,Ada,16001,0,136229;9672
83702,ID,24;48,,03/24/2014,43.71,-116.18,5;92,Ada,16001,0,289051;2787
83642,ID,27;2,,12/28/2011,43.59,-116.42,5;98,Ada,16001,0,324423;1694
83628,ID,30;25,,08/19/2011,43.59,-116.94,5;83,Owyhee,16073,0,351751;2978
83352,ID,35,182356.0,06/28/2011,43.11,-114.4,6;24,Lincoln,56023,5210;171429,435606;5574
83660,ID,35;2,,9-9-2011,43.8,-116.91,5;88,Canyon,16027,0,412820;9836
83523,ID,37.125,191399.0,11-8-2011,46.23,-116.48,4;79,Lewis,54041,5;15552862,354685758;2
83232,ID,37;8,191164.0,08/16/2011,42.14,-111.96,5;57,Franklin,53021,5057;248677,419941;4754
83647,ID,39;33,,8-3-2011,43.36,-115.52,5;94,Elmore,16039,0,465963;7869
83320,ID,40;5,250000.0,07/24/2012,43.29,-113.64,5;97,Blaine,40011,6172;839506,482248;7705
83832,ID,47;53,259670.0,9-12-2011,46.56,-116.88,4;87,Latah,16057,5463;286345,461677;3306
83702,ID,50,,07/19/2012,43.71,-116.18,5;92,Ada,16001,0,590382;5137
83213,ID,55;44,359000.0,11-9-2010,43.65,-113.28,5;97,Butte,46019,6475;468975,660144;9836
83340,ID,55;5,,11-1-2010,43.77,-114.62,5;64,Blaine,40011,0,624329;5082
83864,ID,64;68,359398.0,08/31/2011,48.34,-116.45,4;6,Bonner,16017,5556;555349,593430;1639
83676,ID,79,440000.0,9-1-2011,43.65,-116.93,5;82,Canyon,16027,5569;620253,917047;541
83440,ID,86;24,440034.0,06/28/2011,43.78,-111.76,5;33,Madison,51113,5102;435065,916806;6011
83705,ID,99;96,432076.0,06/20/2011,43.56,-116.21,6;02,Ada,16001,4322;488996,1200230;098
83647,ID,100,,03/19/2013,43.36,-115.52,5;94,Elmore,16039,0,1184754;098
