col0,col1,col2,col3,col4,col5,col6,col7
09/24/2007,Cross,Country,Men,SP,Singlespeed,,
"Place,License",,,,,,,
"1,0,RICHARD,MCCRYSTAL,,,,",,,,,,,
09/24/2007,Cross,Country,Men,SP,Senior,19-29,
"Place,License",,,,,,,
"1,251794,Anthony,Bunt,Nampa,ID,,",,,,,,,
09/24/2007,Cross,Country,Men,SP,Master,30-39,
"Place,License",,,,,,,
"1,0,STEVE,GUSTAFSON,,,,",,,,,,,
"2,245374,Shae,Mayner,Twin","Falls,ID,,",,,,,,
"3,0,DANIEL,WENDT,,,,",,,,,,,
"4,0,JOEL,SIMPSON,,,,",,,,,,,
09/24/2007,Cross,Country,Men,SP,Master,40-49,
"Place,License",,,,,,,
"1,202181,Michael,Bading,Boise,ID,,",,,,,,,
"2,233564,Cahill,Jones,Boise,ID,,",,,,,,,
09/24/2007,Cross,Country,Men,SP,Master,50-59,
"Place,License",,,,,,,
"1,202180,Tom,Reimbolt,Boise,ID,,",,,,,,,
"2,0,JACK,HEAGY,,,,",,,,,,,
09/24/2007,Cross,Country,Men,PR/SM,Open,,
"Place,License",,,,,,,
"1,197708,Darren,Lightfield,Boise,ID,,",,,,,,,
09/24/2007,Cross,Country,Men,EX,Singlespeed,,
"Place,License",,,,,,,
"1,204050,Alex,Phipps,Boise,ID,,",,,,,,,
09/24/2007,Cross,Country,Men,EX,Junior,17-18,
"Place,License",,,,,,,
"1,233563,Dylan,Jones,Austin,TX,,",,,,,,,
09/24/2007,Cross,Country,Men,EX,Master,30-39,
"Place,License",,,,,,,
"1,264340,Robb,Floth,Kuna,ID,,",,,,,,,
09/24/2007,Cross,Country,Men,EX,Master,40-49,
"Place,License",,,,,,,
"1,27025,Dan,Packman,Bend,OR,,",,,,,,,
09/24/2007,Cross,Country,Men,Collegiate,A,,
"Place,License",,,,,,,
"1,262244,Weston,Snyder,Denver,CO,,Boise",State,University,,,,,
09/24/2007,Cross,Country,Men,Collegiate,C/d,,
"Place,License",,,,,,,
"1,0,BRIAN,PARKER,,,,Boise",State,University,,,,,
09/24/2007,Cross,Country,Men,BG,Junior,11-12,
"Place,License",,,,,,,
"1,0,TYLER,HOPKINS,,,,",,,,,,,
09/24/2007,Cross,Country,Men,BG,Master,30-39,
"Place,License",,,,,,,
"1,0,ERIC,LEBSACK,,,,",,,,,,,
"2,0,ROBERT,PHELPS,,,,",,,,,,,
09/24/2007,Cross,Country,Men,BG,Master,40-49,
"Place,License",,,,,,,
"1,0,GREG,CAMPAGNONE,,,,",,,,,,,
"2,0,WESTON,WHEAT,,,,",,,,,,,
09/24/2007,Cross,Country,Women,Collegiate,C/d,,
"Place,License",,,,,,,
"1,0,HILARY,MCCLENDON,,,,Boise",State,University,,,,,
