col0,col1,col2
San Francisco,Urban Launchpad,ci4yfbbdb000d03zzoq8kjdl0
San Francisco,GlenParklifeLogger,ci4yhy9yy000f03zznho5nm7c
San Francisco,ClimateNinja9000,ci4yyrdqi000j03zz8ylornqd
San Francisco,Exploratorium,ci4vy1tfy000m02s7v29jkkx4
San Francisco,Datavore,ci4lnqzte000002xpokc9d25v
San Francisco,Grand Theater,ci4usvy81000302s7whpk8qlp
San Francisco,mapsense,ci4usvryz000202s7llxjafaf
San Francisco,GehlData,ci4xcxxgc000n02tci92gpvi6
San Francisco,a-streetcar-named-data-sensor,ci4usss1t000102s7hkg0rpqg
San Francisco,AlleyCat,ci4tmxpz8000002w7au38un50
San Francisco,DataDonut,ci4yf50s5000c03zzt4h2tnsq
San Francisco,grapealope,ci4ut5zu5000402s7g6nihdn0
Bangalore,MODseeed,ci53tm6va0001032pzez19tgz
Bangalore,openbangalore,ci4v3czb7000502s7lnln7ztr
Bangalore,WRI,ci4yfgz37000e03zzg1a6o6vy
Bangalore,Nextdrop,ci59onqz2000103z5f90u4k78
Bangalore,DataBrigade,ci4yae86r000903zzsna9zh30
Bangalore,Laddoo,ci4xvuiqf000503zz1bah2he8
Bangalore,Palantir,ci4xs6uhw000403zz9za2guib
Bangalore,Claptrap,ci541fl410002032pbifg5o7a
Bangalore,sycsmlp1,ci4zftqww0002032zeskt2yuc
Bangalore,Geekstorm,ci4x8lumr000l02tco6291y1u
Boston,soldering defect,ci4x0rtb9000h02tcfa5qov33
Boston,Pineapple,ci4ooqbyw0001021o7p4qiedw
Boston,Sproutuino,ci4xird28000003zzz1soh9fj
Boston,monalisa,ci4ue1845000102w7ni64j7pl
Boston,SeeedSensor,ci4w1npi3000p02s7a43zws7q
Boston,badgersense,ci4vzm23c000o02s76ezwdgxe
Boston,Sparkling,ci4x1uh3q000j02tcnehaazvw
Boston,Euclid,ci5a6lluy000303z5d02xla24
Boston,firehazard,ci530o426000003v9a6uxvc2l
Boston,Home1,ci4rb6392000102wddchkqctq
Boston,theperch,ci4qaiat7000002wdidwagmmb
Boston,Richard,ci4vv79v9000k02s7n4avp69i
Boston,Gabe Sensor,ci4w3emre000002tcnpko08o3
Geneva,Geneva16,ci4lr75ve000c02ypnfy0qt8n
Geneva,Geneva6,ci4lr75ok000302yp9dowz3rm
Geneva,Geneva7,ci4lr75sm000902ypns4q30xy
Geneva,Laconn'air,ci4lr75sf000602ypyfkxnua3
