col0,col1,col2,col3,col4,col5
1,1,55,2005/3/30 4:48,2005/3/30 4:48,
2,2,10,2007/2/20 19:24,2007/2/20 19:24,
3,3,49,2000/2/13 21:43,2000/2/13 21:43,
4,4,32,2005/12/5 23:01,2005/12/5 23:01,
5,5,59,2013/7/29 2:55,2013/7/29 2:55,
6,6,34,2019/7/6 15:05,2019/7/6 15:05,
7,7,56,2003/2/10 17:10,2003/2/10 17:10,
8,8,61,2006/3/12 6:38,2006/3/12 6:38,
9,9,42,2018/7/17 10:12,2018/7/17 10:12,
10,10,59,2004/11/11 15:00,2004/11/11 15:00,
11,1,55,2009/6/22 8:07,2009/6/22 8:07,
12,2,32,2006/3/13 23:04,2006/3/13 23:04,
13,3,39,2014/8/27 2:20,2014/8/27 2:20,
14,4,28,2020/1/15 6:42,2020/1/15 6:42,
15,5,72,2001/8/2 11:44,2001/8/2 11:44,
16,6,46,2001/4/8 0:53,2001/4/8 0:53,
17,7,70,2017/9/19 19:59,2017/9/19 19:59,
18,8,78,2016/4/29 7:42,2016/4/29 7:42,
19,9,4,2010/12/21 16:35,2010/12/21 16:35,
20,10,57,2007/7/4 21:13,2007/7/4 21:13,
21,1,47,2009/7/11 21:08,2009/7/11 21:08,
22,2,74,2004/6/29 17:39,2004/6/29 17:39,
23,3,13,2002/4/10 22:06,2002/4/10 22:06,
24,4,80,2001/8/31 4:25,2001/8/31 4:25,
25,5,41,2002/1/30 17:02,2002/1/30 17:02,
26,6,6,2015/5/23 22:59,2015/5/23 22:59,
27,7,98,2008/12/6 2:37,2008/12/6 2:37,
28,8,92,2014/12/15 6:59,2014/12/15 6:59,
29,9,27,2009/12/27 4:27,2009/12/27 4:27,
30,10,13,2007/3/5 7:39,2007/3/5 7:39,
31,1,90,2005/9/18 11:41,2005/9/18 11:41,
32,2,39,2013/3/12 1:52,2013/3/12 1:52,
33,3,47,2009/4/17 22:04,2009/4/17 22:04,
34,4,24,2016/3/11 3:07,2016/3/11 3:07,
35,5,82,2009/5/5 2:46,2009/5/5 2:46,
36,6,36,2018/4/1 8:09,2018/4/1 8:09,
37,7,62,2007/8/20 8:52,2007/8/20 8:52,
38,8,11,2003/9/21 3:17,2003/9/21 3:17,
39,9,18,2007/2/21 8:24,2007/2/21 8:24,
40,10,73,2019/10/24 4:43,2019/10/24 4:43,
41,1,7,2020/5/30 21:36,2020/5/30 21:36,
42,2,5,2012/12/11 9:33,2012/12/11 9:33,
43,3,31,2007/12/15 17:14,2007/12/15 17:14,
44,4,37,2012/8/14 23:34,2012/8/14 23:34,
45,5,57,2009/2/18 6:56,2009/2/18 6:56,
46,6,87,2003/3/16 14:50,2003/3/16 14:50,
47,7,68,2016/3/31 17:34,2016/3/31 17:34,
48,8,30,2002/6/7 22:22,2002/6/7 22:22,
49,9,54,2016/9/27 8:56,2016/9/27 8:56,
50,10,41,2017/10/26 14:43,2017/10/26 14:43,
