col0,col1,col2,col3,col4,col5,col6,col7
1,2,2,67,3,3,1,1
2,2,1,64,3,3,1,1
3,2,2,71,3,3,1,2
4,2,1,80,3,3,1,1
5,2,2,79,3,3,1,1
6,2,2,80,3,3,1,1
7,2,2,65,3,3,1,1
8,2,2,61,3,3,1,1
9,2,2,71,3,3,1,1
10,2,2,66,3,3,1,2
11,2,2,79,3,3,1,1
12,2,1,66,3,3,1,1
13,2,2,65,3,3,1,1
14,2,2,73,3,3,1,1
15,2,2,79,3,3,1,1
16,2,2,75,3,3,1,1
17,2,2,70,3,3,1,1
18,2,2,83,3,3,1,1
19,2,2,78,3,3,1,2
20,2,1,84,3,3,1,1
21,2,2,75,3,3,1,1
22,2,2,80,3,3,1,2
23,2,2,78,3,3,1,1
24,2,2,83,3,3,1,1
25,2,1,80,3,3,1,1
26,2,2,88,3,3,1,2
27,2,1,85,3,3,1,2
28,2,2,93,3,3,1,1
29,2,2,78,3,3,1,1
30,2,1,83,3,3,1,1
31,2,2,82,3,3,1,2
32,2,1,88,3,3,1,1
33,2,1,89,3,3,1,2
34,2,1,84,3,3,1,1
35,2,1,90,3,3,1,1
36,2,2,85,3,3,1,1
37,2,2,70,3,3,1,1
38,2,2,75,3,3,1,2
39,2,1,82,3,3,1,1
40,2,1,71,3,3,1,1
41,2,1,75,3,3,1,1
42,2,1,64,3,3,1,1
43,2,2,80,3,3,1,1
44,2,2,83,3,3,1,2
45,2,2,67,3,3,1,2
46,2,2,84,3,3,1,1
47,2,2,65,3,3,1,1
48,2,1,68,3,3,1,1
49,2,2,98,3,3,1,1
50,2,2,77,3,3,1,2
51,2,2,90,3,3,1,1
52,2,2,74,3,3,1,1
53,2,1,69,3,3,1,1
54,2,2,91,3,3,1,2
55,2,2,67,3,3,1,2
56,2,1,82,3,3,1,2
57,0,1,89,3,3,1,2
58,0,1,84,3,3,1,1
59,0,1,90,3,3,1,2
60,0,1,74,3,3,1,1
61,0,2,73,3,3,1,1
62,0,1,75,3,3,1,1
63,0,2,85,3,3,1,1
64,0,2,76,3,3,1,1
65,0,1,99,3,3,1,2
66,0,2,89,3,3,1,1
67,0,1,82,3,3,1,1
68,0,2,75,3,3,1,1
69,0,1,87,3,3,1,1
70,0,2,85,3,3,1,2
71,0,2,88,3,3,1,1
72,0,1,74,3,3,1,2
73,0,2,82,3,3,1,2
74,0,1,76,3,3,1,1
75,0,2,82,3,3,1,1
76,0,1,83,3,3,1,1
77,0,2,85,3,3,1,1
78,0,2,75,3,3,1,2
79,0,2,94,3,3,1,1
80,0,1,82,3,3,1,1
81,0,2,91,3,3,1,1
82,0,2,85,3,3,1,1
83,0,1,87,3,3,1,2
84,0,1,86,3,3,1,1
85,0,2,79,3,3,1,1
86,0,2,75,3,3,1,1
87,0,2,90,3,3,1,1
88,0,1,76,3,3,1,1
89,0,2,76,3,3,1,2
90,0,1,80,3,3,1,1
91,0,2,94,3,3,1,2
92,0,1,91,3,3,1,1
93,0,1,65,3,3,1,1
94,0,1,76,3,3,1,2
95,0,2,84,3,3,1,1
96,0,2,88,3,3,1,1
97,0,2,68,3,3,1,1
98,0,1,77,3,3,1,1
99,0,1,79,3,3,1,1
100,0,2,81,3,3,1,1
101,0,1,79,3,3,1,1
102,0,2,71,3,3,1,1
103,0,2,84,3,3,1,1
104,0,1,71,3,3,1,2
105,0,1,84,3,3,1,2
106,0,1,81,3,3,1,1
107,0,1,79,3,3,1,1
108,0,2,76,3,3,1,2
109,0,1,75,3,3,1,1
110,0,2,73,3,3,1,1
111,0,1,82,3,3,1,1
112,0,2,76,3,3,1,1
113,0,1,88,3,3,1,1
114,0,2,71,3,3,1,1
115,0,1,90,3,3,1,2
116,0,2,83,3,3,1,1
117,0,1,71,3,3,1,2
118,0,2,77,3,3,1,1
119,0,1,78,3,3,1,1
120,0,2,75,3,3,1,1
121,0,1,78,3,3,1,2
122,0,1,84,3,3,1,1
123,0,2,74,3,3,1,1
124,0,1,91,3,3,1,1
125,0,2,80,3,3,1,2
126,0,1,81,3,3,1,1
127,0,1,91,3,3,1,2
128,0,2,73,3,3,1,2
129,0,2,81,3,3,1,1
130,0,2,84,3,3,1,1
131,0,1,87,3,3,1,1
132,0,1,79,3,3,1,1
133,0,1,72,3,3,1,1
134,0,2,88,3,3,1,1
135,0,2,80,3,3,1,2
136,0,2,83,3,3,1,2
137,0,2,77,3,3,1,1
138,0,2,94,3,3,1,1
139,0,2,73,3,3,1,2
140,0,2,81,3,3,1,2
141,0,2,69,3,3,1,1
142,0,2,71,3,3,1,1
143,0,2,82,3,3,1,1
144,0,2,79,3,3,1,2
145,0,2,70,3,3,1,2
146,0,1,75,3,3,1,1
147,0,2,78,3,3,1,2
148,0,1,73,3,3,1,2
149,0,2,81,3,3,1,1
150,0,1,83,3,3,1,1
151,0,2,64,3,3,1,2
152,0,1,82,3,3,1,1
153,0,2,66,3,3,1,1
154,0,1,76,3,3,1,2
155,0,1,67,3,3,1,2
156,0,1,65,3,3,1,1
157,0,1,80,3,3,1,2
158,0,2,88,3,3,1,1
159,0,2,70,3,3,1,1
160,0,1,88,3,3,1,1
161,0,2,69,3,3,1,1
162,0,2,88,3,3,1,1
163,0,1,91,3,3,1,1
164,0,1,83,3,3,1,1
165,0,2,82,3,3,1,1
166,0,1,83,3,3,1,1
167,0,2,92,3,3,1,2
168,0,1,65,3,3,1,2
169,0,2,85,3,3,1,1
170,0,2,87,3,3,1,1
171,0,2,66,3,3,1,1
172,0,1,68,3,3,1,1
173,0,2,86,3,3,1,2
174,0,2,69,3,3,1,2
175,0,1,69,3,3,1,1
176,0,2,78,3,3,1,1
177,0,1,82,3,3,1,1
178,0,2,71,3,3,1,1
179,0,1,80,3,3,1,1
180,0,2,91,3,3,1,1
181,0,2,59,3,3,1,1
182,0,1,85,3,3,1,1
183,0,1,84,3,3,1,1
184,0,2,89,3,3,1,1
185,0,1,81,3,3,1,1
186,0,2,88,3,3,1,1
187,0,2,81,3,3,1,1
188,0,1,86,3,3,1,1
189,0,1,84,3,3,1,1
190,0,1,75,3,3,1,1
191,0,1,80,3,3,1,1
192,0,1,82,3,3,1,1
193,0,1,84,3,3,1,1
194,0,1,75,3,3,1,1
195,0,1,71,3,3,1,1
196,0,2,79,3,3,1,1
197,0,2,96,3,3,1,1
198,0,2,85,3,3,1,1
199,0,1,89,3,3,1,1
200,0,1,92,3,3,1,1
201,0,1,84,3,3,1,2
202,0,1,79,3,3,1,1
203,0,2,86,3,3,1,1
204,0,2,92,3,3,1,1
205,0,2,86,3,3,1,1
206,0,2,80,3,3,1,1
207,0,1,83,3,3,1,1
