col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
08/02/2014,Individual,Time,Trial,Men,Cat,1/2,,,
"Place,License",,,,,,,,,
"1,161110,Jamey,Yanik,Boise,ID,57:19,",,,,,,,,,
"2,45460,Robert,Hoene,Boise,ID,1:02:09,",,,,,,,,,
"3,434495,Alfredo,Caroca,Meridian,ID,1:20:57,",,,,,,,,,
"4,72695,Rudy,Estrada,Boise,ID,1:27:57,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Cat,5,,,
"Place,License",,,,,,,,,
"1,423921,steven,sandor,Meridainmeridian,ID,33:11,",,,,,,,,,
"2,309868,Joseph,Nicholas,Meridian,ID,35:01,",,,,,,,,,
"3,369547,Greg,Slater,Boise,ID,40:24,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Cat,4,,,
"Place,License",,,,,,,,,
"1,381082,Tucker,Feyder,Boise,ID,1:03:57,",,,,,,,,,
"2,171004,John,Palumbo,Eagle,ID,1:07:52,",,,,,,,,,
"3,366357,connell,lloyd,Eagle,ID,1:08:51,",,,,,,,,,
"4,374562,Graham,MacDonald,Nampa,ID,1:09:05,",,,,,,,,,
"5,289973,Chris,Haskell,Boise,ID,1:11:40,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Cat,3,,,
"Place,License",,,,,,,,,
"1,290533,John,Lodman,Boise,ID,58:45,",,,,,,,,,
"2,319190,Kenny,McDaniel,Boise,ID,59:05,",,,,,,,,,
"3,366299,Mark,Yoder,Boise,ID,1:00:19,",,,,,,,,,
"4,365933,Jeff,Coffman,Boise,ID,1:00:36,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Master,35-39,,,
"Place,License",,,,,,,,,
"1,264340,Robb,Floth,Kuna,ID,1:00:03,",,,,,,,,,
"2,427371,Adam,Winspear,Boise,ID,1:00:12,",,,,,,,,,
"3,401730,Jason,Elder,Garden","City,ID,1:01:56,",,,,,,,,
"4,278181,gregg,lasher,Nampa,ID,1:05:48,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Master,40-44,,,
"Place,License",,,,,,,,,
"1,340930,Jonathan,MacDonald,Nampa,ID,1:01:33,",,,,,,,,,
"2,415037,Shaun,Staples,Nampa,ID,1:02:50,",,,,,,,,,
"3,81720,Henry,Harper,Boise,ID,1:05:18,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Master,45-49,,,
"Place,License",,,,,,,,,
"0,440610,rodney,richeson,Moses","Lake,WA,,",,,,,,,,
"1,11408,Richard,Feldman,Ketchum,ID,54:57,",,,,,,,,,
"2,272721,chad,krosschell,Boise,ID,1:04:49,",,,,,,,,,
"3,66157,Sean,O'Shea,Boise,ID,1:12:53,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Master,50-54,,,
"Place,License",,,,,,,,,
"1,48499,Robert,Van","Kirk,Ashton,ID,59:51,",,,,,,,,
"2,103067,Robert,Mitchell,Meridian,ID,1:00:26,",,,,,,,,,
"3,307230,Dale,Nelson,Boise,ID,1:05:56,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Master,55-59,,,
"Place,License",,,,,,,,,
"1,204935,Allen,Neel,Nampa,ID,30:48,",,,,,,,,,
"2,128215,Jon,Engen,Ketchum,ID,31:12,",,,,,,,,,
"3,202180,Tom,Reimbolt,Boise,ID,32:15,",,,,,,,,,
"4,81817,Fritz,Stafford,Meridian,ID,33:18,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Master,60-64,,,
"Place,License",,,,,,,,,
"1,200853,Howard,Roose,Boise,ID,31:24,",,,,,,,,,
"2,368042,Timothy,Elliott,La",Grande,",OR,31:57,",,,,,,,
"3,440598,Craig,Phelan,Ketchumketchum,ID,34:14,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Master,65-69,,,
"Place,License",,,,,,,,,
"1,245624,Lee,Sobchak,Boise,ID,32:47,",,,,,,,,,
"2,155191,Everett,Beyer,Bosie,ID,34:22,",,,,,,,,,
"3,304714,John,Nicholas,Nampa,ID,36:13,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Master,70-74,,,
"Place,License",,,,,,,,,
"1,48206,Thomas,Campion","Jr,Ketchum,ID,36:20,",,,,,,,,
"2,268549,Randolph,Wright,Payette,ID,36:50,",,,,,,,,,
"3,412372,Ken,Stephens,Rupert,ID,37:56,",,,,,,,,,
"4,323512,Roger,Miller,Sun","Valley,ID,38:06,",,,,,,,,
08/02/2014,Individual,Time,Trial,Men,Master,75-79,,,
"Place,License",,,,,,,,,
"1,213209,John,Swyers,Ketchum,ID,34:58,",,,,,,,,,
"2,280339,Thomas,Neary,New","Meadows,ID,37:34,",,,,,,,,
"3,229401,Charley,French,Ketchum,ID,46:57,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Women,Cat,3/4,,,
"Place,License",,,,,,,,,
"0,382457,Fairlee,Frey,Boise,ID,,",,,,,,,,,
"1,402077,Sharon,Birkle,Boise",",ID,35:36,",,,,,,,,
"2,424340,Christine,Edwards,Boise,ID,35:48,",,,,,,,,,
"3,314726,Gabrielle,Caroca,Meridian,ID,41:39,",,,,,,,,,
"4,417800,Morgan,Miller,Boise,ID,46:45,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Women,Cat,1/2/3,,,
"Place,License",,,,,,,,,
"0,268528,Sara,Youmans,Ketchum,ID,,",,,,,,,,,
"1,139667,Sarah,Barber,Boise,ID,1:02:28,",,,,,,,,,
"2,192738,Jenn,Halladay,Kuna,ID,1:05:18,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Women,Master,30-34,,,
"Place,License",,,,,,,,,
"1,440623,Agnieszka,Kardasz,Victor,ID,1:20:00,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Women,Master,45-49,,,
"Place,License",,,,,,,,,
"1,273613,Tiedji,Baker,Boise,ID,34:25,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Women,Master,50-54,,,
"Place,License",,,,,,,,,
"0,399411,Laura,Bond,Boise,ID,,",,,,,,,,,
"1,441117,Catharine,Chopp,Boise,ID,37:44,",,,,,,,,,
08/02/2014,Individual,Time,Trial,Women,Master,55-59,,,
