col0,col1,col2,col3
4,0,0,1
5,0,1,0
13,1,1,1
15,1,0,0
18,1,1,1
19,1,1,1
20,0,0,1
22,1,1,1
29,1,1,1
30,1,0,0
33,1,1,1
34,1,1,1
37,1,1,1
41,0,0,1
43,1,1,1
47,0,0,1
49,1,1,1
50,1,0,0
51,1,1,1
54,0,0,1
60,1,1,1
61,0,0,1
63,0,0,1
65,1,0,0
70,1,1,1
84,1,1,1
85,0,0,1
87,1,0,0
88,1,0,0
90,0,0,1
94,1,0,0
97,0,0,1
99,1,1,1
102,0,0,1
104,1,1,1
105,1,1,1
108,1,1,1
118,1,1,1
121,1,0,0
128,1,1,1
137,1,0,0
139,0,0,1
140,1,1,1
149,0,0,1
150,1,1,1
153,1,0,0
155,0,0,1
156,1,1,1
158,0,0,1
161,1,1,1
166,1,0,0
167,0,0,1
171,1,0,0
173,0,0,1
179,1,1,1
181,1,1,1
182,1,1,1
184,1,0,0
185,0,0,1
186,0,0,1
198,0,0,1
205,1,1,1
209,1,1,1
213,0,0,1
215,1,1,1
216,0,0,1
217,1,1,1
218,0,0,1
220,1,0,0
222,0,0,1
228,1,1,1
243,1,1,1
250,1,0,0
251,1,1,1
252,1,1,1
254,1,1,1
256,1,1,1
258,1,1,1
260,1,0,0
264,1,1,1
265,1,0,0
269,0,0,1
273,1,1,1
277,0,0,1
278,1,1,1
279,1,0,0
281,1,0,0
282,1,1,1
289,1,1,1
290,1,1,1
291,0,0,1
293,1,0,0
294,1,1,1
295,0,0,1
301,0,0,1
302,0,0,1
304,0,0,1
310,1,1,1
316,1,1,1
318,1,0,0
322,0,0,1
327,0,0,1
329,0,0,1
333,0,0,1
335,0,0,1
338,1,1,1
340,1,0,0
348,0,0,1
349,0,0,1
354,1,1,1
355,0,0,1
357,0,0,1
359,1,1,1
361,1,0,0
363,1,1,1
367,0,0,1
370,0,1,0
376,0,0,1
377,1,0,0
384,0,0,1
385,0,0,1
386,1,0,0
388,1,1,1
391,0,0,1
392,0,0,1
394,0,0,1
396,1,1,1
400,0,0,1
409,0,0,1
413,0,0,1
414,0,0,1
416,1,1,1
418,0,0,1
420,0,0,1
422,0,0,1
425,0,0,1
426,0,0,1
430,0,0,1
431,1,1,1
432,0,0,1
433,1,0,0
443,0,0,1
444,0,0,1
445,0,0,1
447,1,1,1
448,0,0,1
451,0,0,1
461,1,1,1
478,0,0,1
489,0,0,1
494,0,0,1
497,0,0,1
500,0,0,1
501,0,0,1
507,0,0,1
509,0,0,1
513,0,0,1
517,0,0,1
524,1,0,0
526,0,0,1
527,1,0,0
530,1,1,1
531,0,0,1
532,0,0,1
536,0,0,1
538,0,0,1
539,1,0,0
541,1,1,1
547,1,1,1
551,1,1,1
557,0,0,1
560,1,1,1
562,0,0,1
566,0,0,1
575,0,0,1
582,0,0,1
586,0,0,1
587,1,1,1
590,1,1,1
594,1,1,1
595,0,0,1
601,0,0,1
605,1,1,1
614,1,0,0
615,0,0,1
626,1,1,1
627,0,1,0
630,0,0,1
639,0,0,1
642,1,0,0
649,0,0,1
651,0,1,0
659,1,1,1
660,1,1,1
662,1,1,1
664,0,0,1
666,0,1,0
673,0,0,1
674,0,0,1
678,0,0,1
684,0,0,1
685,0,1,0
691,0,0,1
693,0,1,0
694,1,0,0
696,0,1,0
698,0,1,0
699,0,0,1
707,0,1,0
710,1,1,1
714,0,0,1
715,1,0,0
719,0,0,1
728,0,0,1
733,0,0,1
736,1,1,1
737,0,0,1
741,0,0,1
744,0,1,0
747,1,0,0
752,0,0,1
760,1,1,1
761,1,0,0
765,0,0,1
766,1,1,1
768,0,0,1
769,0,0,1
770,0,0,1
771,0,0,1
772,1,1,1
780,0,1,0
788,0,0,1
789,0,0,1
799,1,0,0
800,0,0,1
801,0,1,0
810,0,0,1
812,0,1,0
816,0,0,1
819,1,1,1
820,1,1,1
822,0,0,1
823,0,0,1
828,0,0,1
829,0,1,0
830,0,1,0
839,0,0,1
842,0,1,0
843,0,0,1
846,1,1,1
847,0,0,1
849,0,0,1
851,0,0,1
853,0,1,0
861,1,1,1
864,0,0,1
865,0,1,0
867,1,1,1
868,1,1,1
869,0,0,1
872,0,0,1
887,1,1,1
894,0,0,1
895,1,0,0
896,1,1,1
904,0,1,0
905,0,0,1
915,0,0,1
916,0,0,1
917,1,1,1
920,0,0,1
923,1,1,1
925,0,0,1
928,0,0,1
931,0,0,1
935,1,1,1
937,1,1,1
939,0,0,1
940,0,1,0
942,1,0,0
