col0,col1,col2,col3,col4,col5,col6,col7
11/04/2012,Cycloross,Men,Single,Speed,,,
"Place,License",,,,,,,
"1,247449,Kurt,Friederich,Walla","Walla,WA,,L'Ecole",No.,41,,,,
"2,288067,Charles,Stanger,Wallawalla,WA,,Wheatland",Wheelers,,,,,,
"3,307306,Brian,Johnson,Renton",",WA,,",,,,,,
"4,292436,Jed,Barden,Spokane,WA,,FareStart",,,,,,,
11/04/2012,Cycloross,Men,Masters,40+,,,
"Place,License",,,,,,,
"1,19475,Mark,Knokey,Spokane,WA,,Vertical",Earth,,,,,,
"2,106281,John,Limbaugh,Pasco,WA,,Chinook",Cycling,,,,,,
"3,180676,Rocky,Crocker,Wenatchee,WA,,Team",W.A.R.,(Wenatchee,Area,Racers),,,
"4,289195,John,Siok,Spokane,WA,,G.S.",Gap,,,,,,
"5,101307,Matt,Larsen,Spokane,WA,,",,,,,,,
"6,58093,Steve,Patton,Moscow,ID,,",,,,,,,
"7,162729,Chris,Kelsey,Spokane,WA,,Spokane",Rocket,Velo,,,,,
"8,27941,Alan,Petrie,Liberty","Lake,WA,,Spokane",Rocket,Velo,,,,
"9,247449,Kurt,Friederich,Walla","Walla,WA,,L'Ecole",No.,41,,,,
"10,0,Sean,McLaughlin,,,,",,,,,,,
"11,223063,Mark,Hall,Pasco,WA,,Chinook",Cycling,,,,,,
"12,326248,Kelly,Milbrath,Post","Falls,ID,,",,,,,,
"13,189533,Scott,Krallman,Post","Falls,ID,,",,,,,,
"DNF,24486,Thomas,Miller,Saint","Maries,ID,,",,,,,,
11/04/2012,Cycloross,Men,Masters,50+,,,
"Place,License",,,,,,,
"1,45053,Justin,Bannerman,Walla","Walla,WA,,Wheatland",Wheelers,,,,,
"2,25110,Matt,Morra,Moscow,ID,,University",of,Idaho,,,,,
"3,79761,Pat,Kautzman,Cheney,WA,,River",City,Red,,,,,
"4,347418,Bill,Bronson,Spokane","Valley,WA,,",,,,,,
"5,311619,Dale,Wentworth,Ephrata,WA,,Vicious",Cycle,,,,,,
"6,16072,Tom,Heywood,Wenatchee,WA,,",,,,,,,
"7,288067,Charles,Stanger,Wallawalla,WA,,Wheatland",Wheelers,,,,,,
"8,360978,Joel,Fields,Spokane,WA,,",,,,,,,
"9,148932,Richard,Beightol,Prosser,WA,,Chinook",Cycling,Club,Inc,,,,
11/04/2012,Cycloross,Men,Masters,60+,,,
"Place,License",,,,,,,
"1,148932,Richard,Beightol,Prosser,WA,,Chinook",Cycling,Club,Inc,,,,
"2,212638,David,Mahelona,Spokane,WA,,Emde",Sports,-,Fitness,Fanatics,,,
"3,56089,Kent,Eggleston,Hayden,ID,,4th",Street,Cycling,Club,,,,
"4,302611,Tony,Brittain,Spokane,WA,,",,,,,,,
11/04/2012,Cycloross,Men,Junior,18,&,Und,
"Place,License",,,,,,,
"1,352800,Cole,Paton,Cashmere,WA,,",,,,,,,
"2,336476,Dylan,Pollard,Moscow,ID,,",,,,,,,
"3,330098,Nathan,Limbaugh,Pasco,WA,,Chinook",Cycling,,,,,,
"4,286741,Cameron,Milbrath,Postfalls,ID,,",,,,,,,
"5,326584,Connor,Milbrath,Post","Falls,ID,,",,,,,,
"6,0,Jacob,Ryse,,,,",,,,,,,
"7,387730,Carson,Milbrath,Post","Falls,ID,,",,,,,,
11/04/2012,Cycloross,Men,Collegiate,,,,
"Place,License",,,,,,,
"1,215821,Ryan,Bibko,Kent,WA,,JL",Velo,Racing,Team,,,,
"2,367119,Neal,Joslyn,Bremerton,WA,,University",of,Idaho,,,,,
"3,390786,Nick,Stroud,Bremerton,WA,,",,,,,,,
11/04/2012,Cycloross,Men,Cat,1/2,,,
"Place,License",,,,,,,
"1,94425,JT,Fountain,Moscow,ID,,",,,,,,,
"2,58106,Jeremy,Pinto,Moscow,ID,,Palouse",Bicycle,Racing,,,,,
"3,150862,Nathan,Bannerman,Walla","Walla,WA,,Wheatland",Wheelers,,,,,
"4,259043,John,ShalekBriski,Spokane,WA,,US",Military,Cycling,Team,Fueled,by,FRS,
"5,109163,Michael,Emde,Spokane,WA,,Emde",Sports,-,Fitness,Fanatics,,,
11/04/2012,Cycloross,Men,Cat,4,,,
"Place,License",,,,,,,
"1,318892,Alberto,Santos-Davidson,Walla","Walla,WA,,Peninsula",Velo,Racing,,,,
"2,9495,Dan,Dietzman,Wenatchee,WA,,",,,,,,,
"3,0,John,Scarafiotti,,,,",,,,,,,
"4,388159,Justin,Jensen,Sandpoint,ID,,",,,,,,,
"5,368185,Matt,Cusack,Spokane,WA,,The",Bike,Hub,,,,,
"6,292436,Jed,Barden,Spokane,WA,,FareStart",,,,,,,
"7,359451,Dru,McMackin,Ephrata,WA,,",,,,,,,
"8,0,David,Brown,,,,",,,,,,,
"9,328994,Bryan,MacDonald,Pullman,WA,,",,,,,,,
"10,360250,Jason,DeVoir,Dayton,WA,,",,,,,,,
"11,330100,Jesus,Mendoza,Walla","Walla,WA,,",,,,,,
"12,0,Cal,Blethey,,,,",,,,,,,
"13,7977,Colin,Cox,Sandpoint,ID,,",,,,,,,
"14,0,Alex,Vasilyev,,,,",,,,,,,
"15,367089,Jeremy,Conner,Ephrata,WA,,",,,,,,,
"16,0,Wally,Farris,,,,",,,,,,,
"DNF,0,John,Berger,,,,",,,,,,,
11/04/2012,Cycloross,Men,Cat,3,,,
"Place,License",,,,,,,
"1,321012,Kaler,Marshall,Stanford,CA,,L'Ecole",No.,41,,,,,
"2,148693,Michael,Gordon,Walla","Walla,WA,,",,,,,,
"3,200231,Jake,Maedke,Ephrata,WA,,Trek",,,,,,,
"4,177547,Jeff,Koncz,Spokane,WA,,Emde",Sports,-,Fitness,Fanatics,,,
"5,253843,Mark,Monroe,Coeur",D,"Alene,ID,,Two",Wheeler/Specialized,,,,
"6,339936,Jason,Oestreicher,Spokane",",WA,,",,,,,,
"7,388148,Tom,Ryse,Spokane,WA,,",,,,,,,
"8,281779,Tom,Hungerford,Rockford,WA,,The",Bike,Hub,,,,,
"9,360719,Nigel,Davies,Spokane",",WA,,Emde",Sports,,,,,
"10,293243,Kile,McArdle,Liberty","Lake,WA,,The",Bike,Hub,,,,
"11,150980,JD,Lopez,Spokane,WA,,The",Bike,Hub,,,,,
11/04/2012,Cycloross,Women,Masters,,,,
"Place,License",,,,,,,
"1,12058,Suzie,Forsyth,Prosser,WA,,",,,,,,,
"2,235420,Diana,Dosmann,Spokane,WA,,Zuster",Cycling,Team,,,,,
"3,302265,Deb,Creamer,Hayden,ID,,Two",Wheeler/Specialized,,,,,,
11/04/2012,Cycloross,Women,Junior,18,&,Und,
"Place,License",,,,,,,
"1,358445,Ciara,MacDonald,Pullman,WA,,",,,,,,,
11/04/2012,Cycloross,Women,Collegiate,,,,
"Place,License",,,,,,,
"1,360900,Lorena,Croucher,Boise,ID,,",,,,,,,
"2,340446,Andi,Oden,Seattle,WA,,University",of,Idaho,,,,,
"3,220306,Sierra,Reid,Portland,OR,,",,,,,,,
11/04/2012,Cycloross,Women,Cat,1/2,,,
"Place,License",,,,,,,
"4,327252,Jayne,McLaughlin,Valleyford,WA,,Zuster",Cycling,Team,,,,,
"5,187206,Natalie,Koncz,Spokane,WA,,Zuster",Cycling,Team,,,,,
"6,228151,Renee,Compton,Spokane,WA,,Zuster",Cycling,,,,,,
"7,391235,Kara,Gordon,Walla","Walla,WA,,",,,,,,
"8,12058,Suzie,Forsyth,Prosser,WA,,",,,,,,,
"9,270415,Noel,Fountain,Moscow,ID,,",,,,,,,
11/04/2012,Cycloross,Women,Cat,4,,,
"Place,License",,,,,,,
"1,332802,Steph,Sammons,Liberty","Lake,WA,,Zuster",Cycling,Team,,,,
"2,207048,Julie,Kelsey,Spokane,WA,,Zuster",Cycling,Team,,,,,
"3,304669,Molly,Blust,Seattle,WA,,Whitman",College,,,,,,
"4,360316,Samantha,DeVoir,Dayton,WA,,",,,,,,,
"5,236715,Liz,Letson,Spokane,WA,,Zuster",Cycling,Team,,,,,
"6,0,Monique,Cox,,,,",,,,,,,
"7,0,Bridget,Bentley,,,,",,,,,,,
