col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
res_partner_dih,Norma Fisher,base.fr,10 rue de la manche,,59001,Béthune,01.55.69.89.67,06.78.71.96.64,t,27753.0,15422.0,23091.0,"PSC 1868, Box 4833
APO AP 77807"
res_partner_diss,Jorge Sullivan,base.fr,41 bd Saint Jacques,,75014,Paris,01.55.69.89.79,06.78.71.96.76,t,34479.0,22148.0,29817.0,"477 Miller Ridge Apt. 795
East Allen, DE 92950"
res_partner_voj,Elizabeth Woods,base.fr,150 avenue des champs élysées,,75008,Paris,01.55.69.89.73,06.78.71.96.70,t,31116.0,18785.0,26454.0,"6012 Brandon Ports
North Davidborough, OK 16189"
res_partner_honnete,Susan Wagner,base.fr,16 r Letort,,75018,Paris,01.55.69.89.83,06.78.71.96.80,t,36721.0,24390.0,32059.0,"09032 Timothy Stream Apt. 086
Port Jordanbury, SD 39961"
res_partner_honxa,Peter Montgomery,base.fr,15 rue du basket,,87100,Limoges,01.55.69.89.69,06.78.71.96.66,t,28874.0,16543.0,24212.0,"87091 Gonzalez Knolls
Masseyshire, UT 88665"
res_partner_bi,Theodore Mcgrath,base.fr,39 av Champs Elysées,,75008,Paris,01.55.69.89.77,06.78.71.96.74,t,33358.0,21027.0,28696.0,"225 Wilson Mills
North Thomas, OK 67164"
res_partner_dubol,Stephanie Collins,base.fr,25 r Oscar Roty,,75015,Paris,01.55.69.89.89,06.78.71.96.86,t,40084.0,27753.0,35422.0,"PSC 5642, Box 8071
APO AA 97365"
res_partner_debord,Stephanie Sutton,base.fr,3 r Dancourt,,75018,Paris,01.55.69.89.75,06.78.71.96.72,t,32237.0,19906.0,27575.0,"37594 Garza Roads Apt. 466
North Brookemouth, IA 29742"
res_partner_vencouran,Brian Hamilton,base.fr,148 av Félix Faure,,75015,Paris,01.55.69.89.93,06.78.71.96.90,t,42326.0,29995.0,37664.0,"960 Savage Port Suite 027
West Jacquelinemouth, NM 74085"
res_partner_aze,Susan Levy,base.fr,270 r Fbg Saint Antoine,,75012,Paris,01.55.69.89.85,06.78.71.96.82,t,37842.0,25511.0,33180.0,"75470 Lopez Roads
Port Jessicatown, TX 55221"
res_partner_nhastic0,Sean Green,base.fr,150 rue Vauban,,69001,Lyon,01.55.69.89.63,06.78.71.96.60,t,25511.0,13180.0,20849.0,"08913 Charlene Flat
Joshuaburgh, NJ 52496"
res_partner_ajum,Kimberly Smith,base.fr,25 r Caumartin,,75009,Paris,01.55.69.89.87,06.78.71.96.84,t,38963.0,26632.0,34301.0,"7142 Wilson Drives
Melissaton, IL 89760"
res_partner_cley,Jennifer Summers,base.fr,15 avenue de France,,74001,Annecy,01.55.69.89.71,06.78.71.96.68,t,29995.0,17664.0,25333.0,"9097 Bowman Landing Apt. 369
Alanberg, MA 44739"
res_partner_baral,April Snyder,base.fr,7 r de Berri,,75008,Paris,01.55.69.89.91,06.78.71.96.88,t,41205.0,28874.0,36543.0,"9004 Edward Prairie
Michaelside, LA 15560"
res_partner_camet0,Dana Nguyen,base.mq,3 rue d'à côté,,97200,Fort de France,01.55.69.89.61,06.78.71.96.58,t,24390.0,12059.0,19728.0,"42814 Houston Hills
Rodriguezside, NJ 62629"
res_partner_pancuir,Cheryl Bradley,base.fr,13 r Odessa,,75014,Paris,01.55.69.89.81,06.78.71.96.78,t,35600.0,23269.0,30938.0,"71760 Rogers Spur Apt. 296
North Lindseyborough, IN 08516"
res_partner_stou,Walter Pratt,base.fr,9 r Vauvilliers,,75001,Paris,01.55.69.89.97,06.78.71.96.94,t,44568.0,32237.0,39906.0,"8847 Kramer Station
South Christopher, KS 77208"
res_partner_austin0,Bobby Flores,base.au,6 perth avenue Yarralula,,2000,Sydney,61 3 1234 5678,06 73 12 11 11,t,,,,"51108 Goodwin Flats Apt. 764
Lake Bobby, IL 82213"
res_partner_hamploye0,Tasha Rodriguez,base.fr,13 rue de l'impasse,,13001,Marseille,01.55.69.89.65,06.78.71.96.62,t,26632.0,14301.0,21970.0,"6582 Vanessa Oval
New Richard, NE 68819"
res_partner_valyi0,Michelle Kelley,base.br,"Rua Paulo Dias, 586",,18825,Aluminio,123 456-7890,06.55.78.90,t,47545.0,79666.0,87886.0,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177"
