col0,col1,col2
df.uz,72.167.183.45,False
bk.uz,165.160.15.20,False
ad.uz,165.160.15.20,False
gq.uz,165.160.15.20,False
ag.uz,5.101.101.66,False
eg.uz,173.254.28.49,False
cn.uz,64.150.184.252,False
bl.uz,193.232.92.8,False
as.uz,74.220.207.190,False
gk.uz,178.159.250.10,False
kg.uz,64.150.184.252,False
am.uz,74.220.207.190,False
av.uz,193.232.92.8,False
ca.uz,217.107.34.50,False
gh.uz,62.209.128.113,True
dn.uz,193.232.92.8,False
ks.uz,178.159.250.10,False
n1.uz,62.209.133.18,True
jt.uz,62.209.128.112,True
ai.uz,81.95.237.17,True
ah.uz,192.185.21.185,False
bc.uz,217.29.118.178,True
bm.uz,217.29.116.178,True
io.uz,107.170.108.65,False
ak.uz,89.236.193.134,True
de.uz,91.212.89.68,True
bs.uz,91.212.89.68,True
lc.uz,62.209.133.18,True
dc.uz,91.212.89.50,True
gb.uz,91.212.89.100,True
jz.uz,83.221.178.223,True
ed.uz,81.95.237.17,True
dy.uz,195.158.12.77,True
ep.uz,91.212.89.100,True
fr.uz,83.69.139.162,True
if.uz,195.158.1.19,True
mt.uz,91.212.89.100,True
kp.uz,91.196.76.94,True
mk.uz,91.212.89.68,True
ch.uz,66.240.194.139,False
ey.uz,217.19.248.132,False
es.uz,46.8.35.129,True
by.uz,89.108.67.216,False
cu.uz,77.221.141.36,False
aa.uz,64.209.229.177,False
me.uz,96.45.83.33,False
ge.uz,78.110.50.147,False
cb.uz,77.221.141.38,False
ax.uz,69.73.171.30,False
cp.uz,77.221.141.37,False
fl.uz,77.222.61.141,False
lf.uz,77.221.138.101,False
nm.uz,78.110.50.153,False
hp.uz,15.192.45.139,False
hd.uz,209.140.29.192,False
cr.uz,74.208.44.190,False
at.uz,94.158.48.2,True
cc.uz,91.212.89.48,True
hs.uz,217.12.82.36,True
dm.uz,83.69.129.17,True
ok.uz,46.8.35.131,True
bb.uz,217.12.82.36,True
cs.uz,91.188.128.21,True
bp.uz,77.221.148.36,False
pa.uz,217.29.116.176,True
dh.uz,37.187.238.234,False
pq.uz,83.69.139.150,True
bd.uz,178.33.88.224,False
dp.uz,109.120.162.1,False
pf.uz,198.91.81.3,False
bx.uz,91.109.16.97,False
pv.uz,195.158.0.162,True
bw.uz,91.109.16.97,False
ph.uz,46.8.35.129,True
lx.uz,91.212.89.68,True
ap.uz,195.158.12.81,True
da.uz,91.212.180.198,True
bh.uz,193.161.86.14,False
aq.uz,193.161.86.14,False
dj.uz,46.8.35.129,True
cz.uz,46.38.48.138,False
co.uz,217.160.92.99,False
rh.uz,185.26.230.129,False
b1.uz,82.146.36.62,False
bg.uz,46.8.35.129,True
nj.uz,46.8.35.129,True
dx.uz,37.187.146.46,False
rn.uz,77.221.148.35,False
rp.uz,78.110.50.148,False
on.uz,46.8.35.129,True
ra.uz,217.195.193.2,False
dt.uz,94.250.248.155,False
cm.uz,91.212.89.10,True
hl.uz,91.212.89.100,True
ej.uz,109.74.198.243,False
sk.uz,81.95.237.6,True
ck.uz,149.13.0.50,False
mj.uz,91.212.89.99,True
sh.uz,77.222.56.207,False
os.uz,91.212.89.68,True
ib.uz,62.209.128.113,True
ex.uz,31.170.165.21,False
jm.uz,188.165.25.42,False
nr.uz,83.69.139.168,True
eu.uz,142.4.215.193,False
jg.uz,217.195.193.2,False
fb.uz,31.170.166.161,False
oe.uz,83.69.139.168,True
in.uz,74.208.221.152,False
tj.uz,64.150.184.252,False
el.uz,80.80.208.8,True
mp.uz,195.158.29.67,True
tg.uz,91.212.89.68,True
te.uz,193.161.86.14,False
kc.uz,77.222.61.141,False
tw.uz,195.158.13.227,True
tl.uz,89.175.252.66,False
ma.uz,74.220.207.190,False
md.uz,91.188.128.21,True
mg.uz,91.212.89.70,True
ki.uz,195.158.0.162,True
ec.uz,195.158.19.70,True
pc.uz,91.212.89.70,True
hr.uz,195.158.12.76,True
fk.uz,91.212.89.100,True
n9.uz,46.8.35.129,True
gp.uz,85.25.199.84,False
jp.uz,85.25.199.84,False
kl.uz,185.21.132.44,False
l2.uz,217.29.118.179,True
uf.uz,193.161.86.14,False
kr.uz,91.212.89.100,True
hi.uz,91.212.89.100,True
sb.uz,173.236.158.200,False
ft.uz,91.212.89.100,True
ut.uz,91.212.89.100,True
uz.uz,178.208.83.9,False
ud.uz,91.212.89.99,True
iw.uz,178.216.129.8,True
pi.uz,62.209.128.116,True
ei.uz,192.64.147.181,False
er.uz,91.212.89.70,True
gd.uz,95.131.29.8,False
rc.uz,77.221.141.34,False
gs.uz,213.206.34.22,True
nx.uz,188.120.241.11,False
vw.uz,194.114.32.119,False
vt.uz,69.73.145.194,False
jj.uz,31.170.167.245,False
mm.uz,37.140.192.125,False
rm.uz,78.110.50.148,False
lg.uz,192.64.147.181,False
ol.uz,91.212.89.68,True
hk.uz,91.212.89.7,True
xt.uz,62.209.128.37,True
mr.uz,193.161.86.14,False
ez.uz,72.9.152.74,False
nk.uz,193.161.86.14,False
qa.uz,193.161.86.14,False
xo.uz,162.247.155.221,False
i7.uz,91.226.30.7,False
yd.uz,91.212.89.153,True
lp.uz,91.106.207.54,False
fs.uz,77.222.56.207,False
gr.uz,87.237.234.147,True
mi.uz,62.209.133.18,True
jd.uz,80.80.208.8,True
jo.uz,192.185.21.185,False
ip.uz,69.73.144.6,False
en.uz,91.212.89.7,True
mf.uz,195.158.8.85,True
pk.uz,80.80.208.8,True
et.uz,195.43.83.128,False
tk.uz,77.221.148.38,False
fj.uz,62.209.128.112,True
go.uz,68.71.220.107,False
pt.uz,62.209.128.113,True
eq.uz,178.218.201.248,True
eh.uz,91.212.89.7,True
pw.uz,173.254.28.54,False
jr.uz,72.9.152.74,False
mc.uz,46.8.35.129,True
fp.uz,83.69.139.168,True
ew.uz,77.222.40.115,False
nh.uz,193.161.86.14,False
zk.uz,89.236.239.6,True
ox.uz,217.29.118.29,True
ji.uz,193.161.86.14,False
rr.uz,82.146.36.62,False
tf.uz,192.185.21.185,False
we.uz,62.209.128.113,True
ig.uz,193.232.92.8,False
p2.uz,91.188.128.21,True
tn.uz,178.218.200.3,True
rb.uz,77.221.148.34,False
gl.uz,83.69.139.151,True
ij.uz,217.29.118.22,True
xa.uz,178.63.4.166,False
is.uz,195.128.121.50,False
oy.uz,91.106.207.14,False
rd.uz,83.69.139.168,True
hb.uz,91.218.228.60,False
tr.uz,64.150.184.252,False
sj.uz,91.206.147.65,False
fg.uz,193.161.86.14,False
wa.uz,62.209.133.18,True
ml.uz,213.206.34.59,True
id.uz,91.212.89.9,True
tv.uz,91.212.89.70,True
rl.uz,91.219.194.31,False
wj.uz,62.209.133.18,True
ls.uz,77.221.138.102,False
up.uz,144.76.202.69,False
rt.uz,77.221.142.254,False
fv.uz,91.212.180.198,True
ti.uz,80.80.208.8,True
1c.uz,195.39.197.203,False
kb.uz,77.221.148.37,False
ek.uz,185.8.212.59,True
10.uz,91.212.89.107,True
wg.uz,91.212.89.100,True
24.uz,198.199.98.167,False
mx.uz,188.226.226.159,False
ua.uz,46.254.21.69,False
gi.uz,83.221.178.224,True
ww.uz,195.158.13.162,True
nw.uz,193.161.86.14,False
rg.uz,77.221.141.35,False
sp.uz,91.212.89.70,True
