col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,Tixass,        Grover,Quincy,AR,17-02-2008,Boston,1991-03-13,10,82.4
2,Tex@s,   Warren,Johnson,WA,18-08-2007,Nashville,2014-02-28,15,87.6
3,Tex@s,  Andrew,Ford,WA,13-09-2008,Richmond,1994-04-22,7,18.3
4,Tixass, Gerald,Pierce,ID,05-08-2007,Pierre,1996-06-12,2,6.0
5,Texas,  Millard,Reagan,TX,09-01-2007,Montpelier,2014-10-02,5,15.1
6,Massachusetts,   Lyndon,Monroe,IN,19-11-2008,Tallahassee,1987-01-28,5,5.7
7,Masachussets,    John,Hoover,VA,09-04-2007,Des Moines,1980-06-10,11,87.4
8,Massachusets,     Theodore,Taft,VA,27-01-2008,Harrisburg,2008-02-24,10,98.5
9,Massachussetts,Grover,Hoover,,18-07-2008,Annapolis,2017-01-04,1,56.3
10,Masachusetts,Richard,Roosevelt,OK,08-02-2007,Oklahoma City,1970-11-06,14,44.9
11,Tata,Grover,Wilson,NJ,11-14-2008,Hartford,2001-03-01,2,51.2
12,tata,Zachary,Adams,MI,14-10-2007,Atlant,2020-06-18,1,89.7
13,t@t@,Richard,Coolidge,KY,02-09-07,Dover,1975-05-20,3,56.3
14,T@T@,Gerald,Clinton,ND,27-06-07,SACRAMENTO,1992-11-10,6,65.0
15,tata,George,Hoover,TN,05-11-07,Sacramento,2020-04-16,13,38.6
