col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
1,a,Tværmedial kommunikation i et brugerperspektiv,2,4,same,1a,,,,,a,"645 John Roads
Danahaven, MS 54060"
2,a,Communication: Transmitting messages or fusing horizons? ,2,4,same,2a,,,,,b,"3547 Stephanie Underpass Apt. 418
Port Jacqueline, HI 55774"
3,a,On face-work: An analysis of ritual elements in social interaction. ,2,4,same,3a,,,,,c,"5825 Welch Corners
Fischerport, UT 59363"
4,a,Dissemination to the masses or facilitation of social learning a deep approach t,2,4,same,4a,,,,,d,"41489 Roger Terrace
Davisfort, IN 71770"
5,a,How gamification motivates ,2,4,same,5a,,,,,e,"014 Aaron Locks Suite 714
Justinborough, CO 05147"
6,a,Web 3.0’s didaktiske potentialer.,2,4,same,6a,,,,,f,"8518 Pamela Track Apt. 164
Aprilshire, SC 28062"
7,a,Læringsobjekter 3.0. Digitalt design af åbent læringsindhold på The Web of Data.,2,4,same,7a,,,,,g,"864 Ramos Port Apt. 211
Moralesmouth, OH 88090"
8,a,Credibility og Improving credibility,2,4,same,8a,,,,,h,"637 Neal Island Suite 074
Lake Tyler, RI 28775"
9,a,Website Reading: It (Sometimes) Does Happen,2,4,same,9a,,,,,i,"0811 Smith Canyon Apt. 904
Jessicabury, WV 75585"
10,a,Collaborative learning ,2,4,same,10a,,,,,l,"7562 Fisher Spur
Hernandezberg, MD 17438"
11,a,Data visualization ,2,4,same,11a,,,,,m,"5667 Blair Underpass
South Shelby, VT 07027"
12,a,Social network analysis ,2,4,same,12a,,,,,n,"PSC 0312, Box 5023
APO AP 39498"
1,b,Tværmedial kommunikation i et brugerperspektiv,2,4,same,1b,,,,,a,"6708 Carpenter Overpass Suite 735
Bobbyton, MI 01008"
2,b,Communication: Transmitting messages or fusing horizons? ,2,4,same,2b,,,,,b,"16396 Shawn Junction
New Nicolemouth, ND 60236"
3,b,On face-work: An analysis of ritual elements in social interaction. ,2,4,same,3b,,,,,c,"PSC 4080, Box 3513
APO AP 45818"
4,b,Dissemination to the masses or facilitation of social learning a deep approach t,2,4,same,4b,,,,,d,"4486 Olson Well
North Kevin, CA 01707"
5,b,How gamification motivates ,2,4,same,5b,,,,,e,"67771 Christopher Courts Apt. 637
Port Ronaldfurt, HI 33233"
6,b,Web 3.0’s didaktiske potentialer.,2,4,same,6b,,,,,f,"5561 Bishop Turnpike
Lake Kenneth, NY 79756"
7,b,Læringsobjekter 3.0. Digitalt design af åbent læringsindhold på The Web of Data.,2,4,same,7b,,,,,g,"3019 Gerald Mall Apt. 340
Trevinoville, SD 36216"
8,b,Credibility og Improving credibility,2,4,same,8b,,,,,h,"84331 Leonard Fort Suite 749
East Lisa, NY 43477"
9,b,Website Reading: It (Sometimes) Does Happen,2,4,same,9b,,,,,i,"62281 Kathy Tunnel
Hudsonborough, VA 17819"
10,b,Collaborative learning ,2,4,same,10b,,,,,l,"9927 Christina Burg Suite 774
East Angelaburgh, NM 97149"
11,b,Data visualization ,2,4,same,11b,,,,,m,"142 Warner View Suite 460
North Leslie, IA 45480"
12,b,Social network analysis ,2,4,same,12b,,,,,n,"5240 Berry Centers
West Andrew, AR 03720"
