col0,col1,col2
1,3531391693620796,19:21
2,3555979454528694,9:37
3,560221867918762913,21:03
4,379864982254957,19:51
5,3557152698526597,13:53
6,560221993569614276,14:47
7,374283025696741,19:18
8,3580850457890671,14:14
9,3576842919686025,9:15
10,3580360659830004,20:47
11,67634024704373128,18:52
12,5002352070122074,21:47
13,3575079433599092,19:24
14,3559178531020280,21:55
15,677122582130913051,11:03
16,5048375805100962,19:50
17,3548079475221542,16:04
18,3551107693608366,8:36
19,36801781626154,17:43
20,3551230850938226,14:27
21,4936360225429355,11:39
22,36071763661989,20:15
23,3564940229778799,13:09
24,3584527067030866,17:01
25,5018455755936726,10:01
26,560225381136059843,20:25
27,3569948930937815,18:43
28,3555588626855446,15:33
29,30066347846805,12:35
30,3585632831111189,8:47
31,3536522622197564,10:00
32,3557520949752826,21:38
33,633110550798554159,18:29
34,3558174953080150,20:19
35,5602253722225519,21:50
36,4508763645479736,14:06
37,3562706966377679,17:42
38,3556794636598104,14:09
39,3550953001492485,15:09
40,502034924921659716,12:23
41,5583828222971804,11:41
42,5100176425899065,11:34
43,4917199731186825,15:27
44,3539618160461151,14:40
45,6375981987445538,18:40
46,201691590197854,9:48
47,5602244464857181665,17:56
48,67718421208773945,21:52
49,6334715245515784191,16:26
50,630436316164900514,8:19
51,3567900069645778,15:20
52,5260363701633014,13:05
53,3580923351725259,12:02
54,5100146215057133,15:32
55,6331109446420727,18:43
56,4017958879678,8:30
57,6763066488686275,21:14
58,3536566869930310,14:23
59,5321338716414185,19:17
60,5464111863154616,11:49
61,5100142399779071,15:21
62,3555831294483475,18:44
63,4175001762051018,12:39
64,3581462466210419,16:42
65,3549342692263708,8:48
66,490557251017646992,15:44
67,5181825103463980,13:48
68,3572904593054641,13:29
69,3531421228187712,8:48
70,5602216554258510,13:15
71,5543785195433775,17:35
72,3559039318733109,18:48
73,3588371997980163,21:15
74,36852320397963,13:26
75,3537942592367287,9:58
76,3558994352546091,21:52
77,3545323394953618,16:19
78,5048371270697616,20:34
79,6759149403818680,8:19
80,5602259830019380266,11:38
81,3588863732498097,16:46
82,3542813661082128,16:18
83,3546538150746067,18:23
84,3533974849000159,10:01
85,5602242280359786,9:00
86,5455918281262768,12:04
87,67638698124529942,9:45
88,50385226191770628,10:25
89,30388391471631,20:12
90,3545402079663724,10:51
91,5560933912335620,8:30
92,50202245329939021,11:44
93,67098391911745797,15:20
94,3528973544225076,18:47
95,67597874028872758,14:59
96,3562643156656382,12:37
97,4936953167270017,21:17
98,4508342778593843,14:15
99,5596386662627936,14:21
100,3570274944215917,11:24
101,3582267644919024,21:23
102,3534814015206413,9:59
103,30590689933228,18:07
104,3560456875547333,15:34
105,3580427733442930,20:14
106,3569006267007866,14:32
107,5602231822716022443,17:03
108,3541073155037168,17:27
109,63044182604523565,10:29
110,3584548754780225,9:15
111,3531205274458642,12:23
112,3547085082892980,10:53
113,3538810639391702,16:45
114,3539404828449577,11:23
115,5610837970380941,19:34
116,4405178110298087,20:17
117,6763174637932462472,18:34
118,6763273024769009272,8:14
119,4917985076052626,10:58
120,30308820780725,19:16
121,670911675317987094,19:56
122,3582595019328052,12:37
123,3559713955198152,15:03
124,3581786552082914,16:11
125,3582340629267022,11:26
126,3565244567144071,15:34
127,30371723644158,17:44
128,630404660878619029,16:37
129,6384723018183830,19:55
130,3586494303761549,20:53
131,50202129328546435,15:03
132,6387010638509595,20:36
133,3529154603873945,21:36
134,5002359835967040,9:21
135,4041376519039900,11:56
136,3535755850451433,14:43
137,4844089336819136,8:00
138,3558221364339913,10:05
139,4017952346138,15:43
140,5020751311526518688,16:43
141,5048375373535631,13:48
142,4844410188178886,20:14
143,5602221600817376,10:36
144,3530563535969588,12:25
145,5160982392842989,10:48
146,4917586694392525,21:26
147,5315888980186925,11:28
148,3586833266931534,13:21
149,491162835753145972,19:15
150,675930907192103695,14:41
151,5100141438445827,21:07
152,50207373540579692,14:40
153,5108754662032012,20:22
154,3575920576180358,14:39
155,4041599070414,13:53
156,4844024922374618,17:48
157,5002350965647494,21:44
158,3533095786959254,12:44
159,374622654620763,10:50
160,30195660397318,19:37
161,5641825960601082161,13:02
162,30516262533788,13:48
163,4041378424602053,11:23
164,3529738068506485,20:49
165,5602240934992200,12:01
166,4917848666013483,18:35
167,56022333619697106,19:00
168,3586041226104933,12:01
169,5593065779974497,20:38
170,3564846162419269,12:12
171,5100178340432873,17:18
172,4026822397070060,8:04
173,3535190473631544,16:12
174,4905403343927335,19:13
175,4026300105091413,19:31
176,5048374209065624,14:15
177,6331103518148036825,18:09
178,6389069067631443,12:55
179,3541722293015391,21:23
180,4017951877168242,12:33
181,5602238892987253,19:59
182,3582392553387813,10:53
183,56022192006499074,10:31
184,3578875776032451,21:42
185,3556695909109695,16:13
186,3563905161362911,19:42
187,30048647228314,19:53
188,201981940980566,15:45
189,4844050318706691,19:28
190,3558399411252139,17:30
191,4905624839170407293,19:21
192,3535712778817450,19:15
193,3575359036854387,21:58
194,3531427130946137,14:58
195,3576584384471224,19:40
196,5591813618234587,10:32
197,201952463527522,18:48
198,3575565849193744,13:53
199,3529594758996761,8:05
200,3567016811863351,14:24
201,201424006561111,15:48
202,337941643394223,13:10
203,3587924167125885,10:51
204,3557978666555873,14:26
205,3539000171381100,8:23
206,4607919994358,15:41
207,5002353493767552,8:54
208,589372728824799298,12:27
209,6394428380778161,11:43
210,3573853841219648,18:55
211,3584316435190077,17:58
212,3537468384346917,13:27
213,3583961401349073,14:40
214,3570367650382770,10:53
215,56022163249976988,21:55
216,5100140241976697,11:09
217,6389861676658498,8:41
218,490351229469130176,14:37
219,675990271660962570,17:38
220,3578290553274302,16:10
221,3543276531909202,16:04
222,3560839082367712,19:36
223,3583302223404285,9:26
224,6333329706866919926,18:45
225,4913985191689132,15:54
226,371793085085166,16:49
227,3580672770745519,14:01
228,36103126039825,20:06
229,6767971346606314,18:59
230,3546230237223035,20:14
231,3582419721991877,8:48
232,3575030387780857,17:57
233,3567696265616791,20:45
234,3540649229567198,18:39
235,675998010219179134,21:57
236,3534531562114648,18:19
237,3560908543773626,10:20
238,5038607897908399430,11:07
239,676343409059888053,21:23
240,3560218894736598,8:34
241,604523390551712,10:49
242,5100130336107613,14:49
243,30598759063149,16:59
244,3555571486313409,16:09
245,30359775647740,12:01
246,3546435178255058,16:51
247,5100133626829318,9:25
248,4844393158528811,18:19
249,3553161335666223,14:25
250,3540625123371507,9:12
251,4917247233246660,21:06
252,5018006177723935,19:55
253,3570305604071123,13:43
254,3579212711460861,15:07
255,6761381335899292338,21:32
256,4017954601057962,16:18
257,4917281753901305,19:17
258,3568036274125311,9:07
259,30422055896583,10:42
260,3566059599714496,9:20
261,3536108631988795,21:02
262,4595491336595,18:12
263,378615393834386,19:48
264,3537451615984326,12:31
265,3589782879215289,8:14
266,5602247611860256077,21:33
267,5100144229115963,10:20
268,3544415713297536,20:30
269,3528113368828321,21:43
270,3567421595455400,12:46
