col0,col1,col2,col3,col4,col5
1,5.5,4,1,0.444444444,0.25
2,4.0,4,2,0.388888889,0.319444444
3,3.0,4,2,0.055555556,0.222222222
4,2.0,2,2,0.111111111,0.152777778
5,3.5,4,2,0.333333333,0.055555556
6,4.0,3,2,0.111111111,0.375
7,4.5,4,1,0.555555556,0.194444444
8,3.0,4,2,0.0,0.486111111
9,4.0,4,2,0.111111111,0.263888889
10,3.5,5,1,0.166666667,0.347222222
11,3.5,4,2,0.055555556,0.527777778
12,6.0,4,1,0.722222222,-0.055555556
13,3.5,5,2,0.277777778,0.555555556
14,2.5,3,1,0.388888889,0.166666667
15,4.5,5,2,0.0,0.541666667
16,3.5,3,2,0.277777778,0.263888889
17,7.0,4,1,0.944444444,-0.041666667
18,6.5,5,1,0.0,0.847222222
19,5.0,3,2,0.277777778,0.402777778
20,4.0,4,1,0.111111111,0.5
21,4.5,2,1,0.666666667,-0.083333333
22,7.0,5,1,0.777777778,0.152777778
23,6.5,5,2,0.222222222,0.569444444
24,5.0,1,2,0.833333333,0.013888889
25,4.0,5,1,0.0,0.611111111
26,4.0,0,2,0.555555556,-0.041666667
27,3.5,0,1,0.166666667,0.152777778
28,3.5,4,2,0.055555556,0.430555556
29,4.0,3,1,0.111111111,0.166666667
30,5.0,5,1,0.222222222,0.611111111
31,5.0,5,1,0.444444444,0.222222222
32,4.0,4,2,0.0,0.5
33,5.0,4,1,0.111111111,0.486111111
34,3.5,2,1,0.111111111,0.166666667
35,3.5,4,1,0.0,0.25
36,5.0,4,2,0.388888889,0.347222222
37,6.0,5,1,0.5,0.291666667
38,4.5,4,1,0.333333333,0.416666667
39,5.0,1,1,0.833333333,0.027777778
40,6.0,2,1,0.5,0.180555556
41,5.0,4,1,0.444444444,0.222222222
42,4.0,4,2,0.166666667,0.361111111
43,4.0,3,2,0.388888889,0.458333333
44,1.0,4,2,0.055555556,0.472222222
45,4.5,4,2,0.444444444,0.069444444
46,4.5,3,1,0.555555556,0.291666667
47,4.0,3,2,0.277777778,0.236111111
48,6.0,5,1,0.444444444,0.347222222
49,3.5,3,1,0.222222222,0.402777778
50,4.5,4,1,0.111111111,0.486111111
51,5.0,5,1,0.166666667,0.486111111
52,4.0,5,2,0.0,0.833333333
53,4.5,4,2,0.388888889,0.305555556
54,4.5,3,1,0.222222222,0.222222222
55,3.5,5,1,0.333333333,0.027777778
56,5.0,4,2,0.722222222,0.166666667
57,5.5,3,2,0.5,-0.041666667
58,4.5,4,1,0.5,0.083333333
59,4.0,4,2,0.166666667,0.333333333
60,4.0,4,1,0.388888889,0.319444444
61,2.0,3,2,0.166666667,0.166666667
62,3.0,3,1,0.055555556,0.277777778
63,4.0,4,1,0.277777778,0.222222222
64,4.0,4,1,0.333333333,0.263888889
65,5.0,4,2,0.055555556,0.625
66,3.0,2,1,0.111111111,0.180555556
67,5.0,3,2,0.222222222,0.333333333
68,4.5,3,2,0.333333333,0.152777778
69,5.0,5,2,0.222222222,0.486111111
70,3.5,4,2,0.055555556,0.722222222
71,5.5,4,2,0.666666667,0.055555556
72,4.5,4,1,0.111111111,0.513888889
73,5.0,4,2,0.055555556,0.555555556
74,4.0,5,2,0.222222222,0.375
75,5.0,4,1,0.388888889,0.208333333
