col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
09/11/2016,Downhill,Men,A,,,,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,485646,Alec,Bob,Plano,TX,,Marian",University,,,,,,,,,,,,
"2,350022,Parker,McColl,Oconomowoc,WI,,Michigan",Technological,University,,,,,,,,,,,
"3,277839,Mark,Renn,Louisville,KY,,University",of,Louisville,,,,,,,,,,,
"4,515137,Bryce,Stroud,Indianapolis,IN,,Marian",University,,,,,,,,,,,,
"5,378549,Shannon,Taylor,Warsaw,IN,,Marian",University,,,,,,,,,,,,
"6,335050,Ben,Schmutte,Noblesville,IN,,Marian",University,,,,,,,,,,,,
"7,349404,Reece,Oleson,Jordan,MN,,Lindenwood",University,,,,,,,,,,,,
"8,517951,Ty,Hennessy,Wisconsin","Rapids,WI,,University",of,Wisconsin-Stevens,Point,,,,,,,,,
"9,449020,Andrew,Voth,Smithville,MO,,University",of,Missouri-Columbia,,,,,,,,,,,
"10,392150,Patrick,Gordon,Indianapolis,IN,,Marian",University,,,,,,,,,,,,
09/11/2016,Downhill,Men,B,,,,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,269260,James,Francisco,Louisville,KY,,University",of,Louisville,,,,,,,,,,,
"2,281627,Anders,Nystrom,Boise,ID,,Marian",University,,,,,,,,,,,,
"3,486909,Conrad,Keglowitsch,Indianapolis,IN,,Marian",University,,,,,,,,,,,,
09/11/2016,Downhill,Men,C,,,,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,517984,Adam,Scott,La","Crosse,WI,,University",of,Wisconsin-Madison,,,,,,,,,,
"2,488276,Cody,Steuck,Wisconsin","Rapids,WI,,University",of,Wisconsin-Madison,,,,,,,,,,
"3,487790,Kalem,Fetters,Vine","Grove,KY,,University",of,Louisville,,,,,,,,,,
"4,517688,Bryce,Gildner,Madison,WI,,University",of,Wisconsin-Madison,,,,,,,,,,,
"5,518076,Charlie,Hamilton,Louisville,KY,,University",of,Louisville,,,,,,,,,,,
"6,517806,Casey,Thomas,Rineyville,KY,,University",of,Louisville,,,,,,,,,,,
"7,517944,Elijah,Eisert,Louisville,KY,,University",of,Louisville,,,,,,,,,,,
09/11/2016,Downhill,Women,A,,,,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,377126,Angelina,Palermo,Butler,PA,,Marian",University,,,,,,,,,,,,
"2,486796,Danielle,Hall,Ripon,CA,,Lindenwood",University,,,,,,,,,,,,
09/11/2016,Downhill,Women,B,,,,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,406414,Kristen,Klein,Ronkonkoma,NY,,Marian",University,,,,,,,,,,,,
"2,512097,Bailee,Enlow,Grand","Forks,ND,,Marian",University,,,,,,,,,,,
"3,438125,Nicole,Glowaty,Tarpon","Springs,FL,,Marian",University,,,,,,,,,,,
09/11/2016,Short,Track,Cross,Country,Men,A,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,335050,Ben,Schmutte,Noblesville,IN,,Marian",University,,,,,,,,,,,,
"2,281627,Anders,Nystrom,Boise,ID,,Marian",University,,,,,,,,,,,,
"3,314852,Erik,Beckman,Pulaski,WI,,University",of,Wisconsin-Madison,,,,,,,,,,,
"4,311604,Zach,Deitch,Indianapolis,IN,,Marian",University,,,,,,,,,,,,
"5,429599,Casey,Griesemer,Cambridge,WI,,University",of,Wisconsin-Whitewater,,,,,,,,,,,
"6,335180,Kyle,Bohnsack,Brighton,MI,,Lindenwood",University,,,,,,,,,,,,
"7,386952,Greg,Schultz,Rochester","Hills,MI,,Michigan",Technological,University,,,,,,,,,,
"8,488733,Sam,Goblirsch,Rochester,MN,,University",of,Wisconsin-Madison,,,,,,,,,,,
"9,350022,Parker,McColl,Oconomowoc,WI,,Michigan",Technological,University,,,,,,,,,,,
"10,349404,Reece,Oleson,Jordan,MN,,Lindenwood",University,,,,,,,,,,,,
"11,250355,Zach,Bender,Glen","Rock,NJ,,Marian",University,,,,,,,,,,,
"12,372760,Alex,Schultz,Oxford",",MI,,Michigan",Technological,University,,,,,,,,,,
"13,392150,Patrick,Gordon,Indianapolis,IN,,Marian",University,,,,,,,,,,,,
"14,516973,Caleb,Meyer,Eau","Claire,WI,,University",of,Wisconsin-Stevens,Point,,,,,,,,,
"15,460247,Ryan,Girouard,Whitewater,WI,,University",of,Wisconsin-Whitewater,,,,,,,,,,,
"16,317236,Jacob,Bons,Menomonee","Falls,WI,,Ripon",College,,,,,,,,,,,
"17,460285,Alex,Eisch,Menasha,WI,,University",of,Wisconsin-Whitewater,,,,,,,,,,,
"DNS,383616,Tom,Dyer,Columbia,MO,,University",of,Missouri-Columbia,,,,,,,,,,,
09/11/2016,Short,Track,Cross,Country,Men,B,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,257336,Ian,McShane,Louisville,KY,,Marian",University,,,,,,,,,,,,
"2,492633,Jason,Colestock,Minneapolis,MN,,Lindenwood",University,,,,,,,,,,,,
"3,486909,Conrad,Keglowitsch,Indianapolis,IN,,Marian",University,,,,,,,,,,,,
"4,461990,Chandler,Horton,Zionsville,IN,,Marian",University,,,,,,,,,,,,
"5,449020,Andrew,Voth,Smithville,MO,,University",of,Missouri-Columbia,,,,,,,,,,,
"6,269260,James,Francisco,Louisville,KY,,University",of,Louisville,,,,,,,,,,,
"7,400198,Ryan,hospelhorn,Normal,IL,,Lindenwood",University,,,,,,,,,,,,
"8,449125,Josh,Smithson,Louisville,KY,,University",of,Louisville,,,,,,,,,,,
"9,440034,Jacob,Banks,Westfield,IN,,Marian",University,,,,,,,,,,,,
09/11/2016,Short,Track,Cross,Country,Men,C,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,378549,Shannon,Taylor,Warsaw,IN,,Marian",University,,,,,,,,,,,,
"2,460288,Anthony,Grisa,Whitewater,WI,,University",of,Wisconsin-Whitewater,,,,,,,,,,,
"3,516579,Ricardo,Ramirez,Indianapolis,IN,,Marian",University,,,,,,,,,,,,
"4,517383,Lucas,Jirgal,Carmel,IN,,Marian",University,,,,,,,,,,,,
"5,517930,Andrew,Gerstner,Columbia,MO,,University",of,Missouri-Columbia,,,,,,,,,,,
"DNS,485646,Alec,Bob,Plano,TX,,Marian",University,,,,,,,,,,,,
"DNS,517806,Casey,Thomas,Rineyville,KY,,University",of,Louisville,,,,,,,,,,,
09/11/2016,Short,Track,Cross,Country,Women,A,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,301606,Hannah,Finchamp,Kennewick,WA,,Lindenwood",University,,,,,,,,,,,,
"2,302383,Katherine,Santos,Louisville,KY,,Marian",University,,,,,,,,,,,,
"3,502492,Jamie,Ertl,Stevens","Point,WI,,University",of,Wisconsin-Stevens,Point,,,,,,,,,
"4,377126,Angelina,Palermo,Butler,PA,,Marian",University,,,,,,,,,,,,
"5,298510,Corrie,Osborne,Mequon,WI,,Ripon",College,,,,,,,,,,,,
09/10/2016,Cross,Country,Men,A,,,,,,,,,
"Place,License",,,,,,,,,,,,,
"1,335050,Ben,Schmutte,Noblesville,IN,,Marian",University,,,,,,,,,,,,
"2,354164,Luke,Beemer,Brownsburg,IN,,Purdue",University,,,,,,,,,,,,
"3,281627,Anders,Nystrom,Boise,ID,,Marian",University,,,,,,,,,,,,
"4,488733,Sam,Goblirsch,Rochester,MN,,University",of,Wisconsin-Madison,,,,,,,,,,,
"5,350022,Parker,McColl,Oconomowoc,WI,,Michigan",Technological,University,,,,,,,,,,,
"6,372760,Alex,Schultz,Oxford",",MI,,Michigan",Technological,University,,,,,,,,,,
