col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
1,Auditoría de Calidad Seguimiento a Proyectos,interno,1. Memorando 20151350293693 de 6 de octubre de 2015.,2015-01-28 00:00:00,OAP,pwherrer1,Auditoría de Calidad Seguimiento a Proyectos,sub_origen,Seguimiento a Proyectos,Norma Fisher,nancymclean@villanueva.biz,OCI,1
2,Auditoría de Calidad Gestión Documental,interno,"1. Acta de Reunión
23 de junio de 2015
2. 20151350214793 de 14 de julio de 2015",2015-03-05 00:00:00,STRF,cldiazra1,Auditoría de Calidad Gestión Documental,sub_origen,Gestión Documental,Jorge Sullivan,melissajacobson@hotmail.com,OCI,1
3,Auditoría de Calidad Factibilidad de Proyectos,interno,"1. Acta de Reunión
23 de junio de 2015
2. 20151350214793 de 14 de julio de 2015",2015-02-06 00:00:00,DTP,pwherrer1,Auditoría de Calidad Factibilidad de Proyectos,sub_origen,Factibilidad de Proyectos,Elizabeth Woods,shannon51@yahoo.com,OCI,1
4,Auditoría de Calidad Proceso Comunicaciones,interno,,2015-06-06 00:00:00,OAC,cldiazra1,Auditoría de Calidad Proceso Comunicaciones,sub_origen,Proceso Comunicaciones,Susan Wagner,vmatthews@sanchez.com,OCI,1
5,"Auditoría de Calidad Proceso de MA, Calidad y S&SO",interno,,2015-02-26 00:00:00,OAP,cldiazra1,"Auditoría de Calidad Proceso de MA, Calidad y S&SO",sub_origen,"Proceso de MA, Calidad y S&SO",Peter Montgomery,nathanjackson@cabrera-garcia.com,OCI,1
6,Auditoría de Calidad Proceso de Gestión Interinstitucional,interno,,2015-01-22 00:00:00,SGDU,pcbaraja1,Auditoría de Calidad Proceso de Gestión Interinstitucional,sub_origen,Proceso de Gestión Interinstitucional,Theodore Mcgrath,montoyacynthia@guzman.com,OCI,1
7,Auditoría de Calidad Gestión Legal,interno,,2015-02-06 00:00:00,SGJ,peussaga1,Auditoría de Calidad Gestión Legal,sub_origen,Gestión Legal,Stephanie Collins,hdavis@jacobs.com,OCI,1
8,Auditoría de Calidad Gestión Predial,interno,,2015-02-05 00:00:00,DTDP,peussaga1,Auditoría de Calidad Gestión Predial,sub_origen,Gestión Predial,Stephanie Sutton,zclark@giles.net,OCI,1
9,Auditoría de Calidad Conservaciónde la Infraestructura,interno,,2015-01-26 00:00:00,STRF,pfayalar1,Auditoría de Calidad Conservaciónde la Infraestructura,sub_origen,Conservaciónde la Infraestructura,Brian Hamilton,huffchad@gmail.com,OCI,1
10,Auditoría de Calidad Diseño de Proyectos,interno,,2015-02-02 00:00:00,DTD,pfayalar1,Auditoría de Calidad Diseño de Proyectos,sub_origen,Diseño de Proyectos,Susan Levy,ryan08@yahoo.com,OCI,1
