col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
http://onomasticon.irht.cnrs.fr/en/person/18360,50032.0,_____ - 50032,___ ____,http://onomasticon.irht.cnrs.fr/en/person/18361,50033,_____ - 50033,____ __ ____,employer-employee,IG,112,,,,
http://onomasticon.irht.cnrs.fr/en/person/18360,50032.0,_____ - 50032,___ ____,http://onomasticon.irht.cnrs.fr/en/person/18390,50063,_______ - 50063,___ ____ _____ _______,same time and place,IG,112,,,,
http://onomasticon.irht.cnrs.fr/en/person/18360,50032.0,_____ - 50032,___ ____,http://onomasticon.irht.cnrs.fr/en/person/18470,50144,______ - 50144,____ __ ____ __ ____ __ ___,shared employee,IG,112,,,,
http://onomasticon.irht.cnrs.fr/en/person/18360,50032.0,_____ - 50032,___ ____,http://onomasticon.irht.cnrs.fr/en/person/18475,50149,_____ - 50149,___ __ ____,employer-employee,IG,112,,,,
http://onomasticon.irht.cnrs.fr/en/person/18361,50033.0,_____ - 50033,____ __ ____,http://onomasticon.irht.cnrs.fr/en/person/18390,50063,_______ - 50063,___ ____ _____ _______,same time and place,IG,112,,,,
http://onomasticon.irht.cnrs.fr/en/person/18361,50033.0,_____ - 50033,____ __ ____,http://onomasticon.irht.cnrs.fr/en/person/18470,50144,______ - 50144,____ __ ____ __ ____ __ ___,employer-employee,IG,112,,,,
http://onomasticon.irht.cnrs.fr/en/person/18361,50033.0,_____ - 50033,____ __ ____,http://onomasticon.irht.cnrs.fr/en/person/18475,50149,_____ - 50149,___ __ ____,"sibling, traveled together, taught together",IG,112,,,,
http://onomasticon.irht.cnrs.fr/en/person/18390,50063.0,_______ - 50063,___ ____ _____ _______,http://onomasticon.irht.cnrs.fr/en/person/18470,50144,______ - 50144,____ __ ____ __ ____ __ ___,same time and place,IG,112,,,,
http://onomasticon.irht.cnrs.fr/en/person/18390,50063.0,_______ - 50063,___ ____ _____ _______,http://onomasticon.irht.cnrs.fr/en/person/18475,50149,_____ - 50149,___ __ ____,same time and place,IG,112,,,,
http://onomasticon.irht.cnrs.fr/en/person/18470,50144.0,______ - 50144,____ __ ____ __ ____ __ ___,http://onomasticon.irht.cnrs.fr/en/person/18475,50149,_____ - 50149,___ __ ____,employer-employee,IG,112,,,,
,,,____ __ ____ _______,http://onomasticon.irht.cnrs.fr/en/person/18361,50033,_____ - 50033,____ __ ____,parent-child,IG,112,,,,
,,,____ __ ____ _______,http://onomasticon.irht.cnrs.fr/en/person/18475,50149,_____ - 50149,___ __ ____,parent-child,IG,112,,,,
,,,______,http://onomasticon.irht.cnrs.fr/en/person/18390,50063,_______ - 50063,___ ____ _____ _______,employer-employee,IG,112,,,,
,,,________,http://onomasticon.irht.cnrs.fr/en/person/18390,50063,_______ - 50063,___ ____ _____ _______,employer-employee,IG,112,,,,
