col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
57307,Norma Fisher,Norma Fisher,1984-07-13,West Kimberlyton,"1,70 m",,,,0,0,2,2
96022,Jorge Sullivan,Jorge Sullivan,1970-12-22,West Frankshire,,Attacking Midfield,,,0,0,40,15
96554,Elizabeth Woods,Elizabeth Woods,2018-10-25,Michaelside,,Centre-Forward,,,0,0,0,0
97388,Susan Wagner,Susan Wagner,2021-05-12,West Danny,,,,,0,0,0,0
99708,Peter Montgomery,Peter Montgomery,1970-02-28,North Kyle,,Right-Back,,,0,0,56,5
99711,Theodore Mcgrath,Theodore Mcgrath,2015-12-27,West Richardmouth,,Second Striker,,,0,0,0,0
109443,Stephanie Collins,Stephanie Collins,2005-12-15,Robertville,,Sweeper,,,0,0,0,0
135633,Stephanie Sutton,Stephanie Sutton,2011-08-26,Wellsmouth,"1,79 m",Goalkeeper,,,0,0,24,0
154238,Brian Hamilton,Brian Hamilton,1976-08-27,South Darrenfort,,Left-Back,right,,0,0,27,0
169281,Susan Levy,Susan Levy,1982-12-17,Johnsonmouth,,Central Midfield,,,0,0,27,0
170710,Sean Green,Sean Green,1978-02-03,East Courtney,,Right-Back,right,,0,0,2,0
176222,Kimberly Smith,Kimberly Smith,2011-05-26,Drakeland,"1,83 m",Goalkeeper,,,0,0,25,0
176274,Jennifer Summers,Jennifer Summers,2014-03-08,Port Christopherbury,"1,78 m",Goalkeeper,,,0,0,0,0
176295,April Snyder,April Snyder,1983-07-06,South Alanfurt,"1,73 m",Right Winger,right,,0,0,20,7
182004,Dana Nguyen,Dana Nguyen,1990-07-31,Shanefort,,,,,0,0,28,1
187048,Cheryl Bradley,Cheryl Bradley,1989-01-20,South Christopher,,,,,0,0,0,0
193638,Walter Pratt,Walter Pratt,2016-11-08,West Brenda,"1,80 m",,,,0,0,0,0
215713,Bobby Flores,Bobby Flores,1982-05-27,South James,,,,,0,0,0,0
215723,Tasha Rodriguez,Tasha Rodriguez,1976-10-26,North Lynntown,,Goalkeeper,,,0,0,3,0
216053,Michelle Kelley,Michelle Kelley,2002-05-14,Goodwinborough,,Left Winger,both,,0,0,76,8
