col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
90.0,10.0,11.0,cresh28,2.0,30.5,-0.3007057995042731,-0.9537169507482268,0.7818314824680297,0.6234898018587336,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0,11.0
105.0,10.0,11.0,cresh28,2.0,30.5,-0.3624380382837015,-0.9320078692827986,0.7818314824680297,0.6234898018587336,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0,11.0
97.0,10.0,11.0,cresh28,2.0,30.125,-0.4226182617406993,-0.90630778703665,0.7818314824680297,0.6234898018587336,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.273972602739726,0.0,0.0273972602739726,0.3561643835616438,0.2465753424657534,0.0,11.0
91.0,10.0,10.0,cresh28,14.0,27.5,-0.7431448254773942,-0.6691306063588581,0.7818314824680297,0.6234898018587336,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.0836012861736334,0.1607717041800643,0.0643086816720257,0.0482315112540192,0.090032154340836,0.0,10.0
102.0,10.0,10.0,cresh28,14.0,27.125,-0.7933533402912349,-0.6087614290087209,0.7818314824680297,0.6234898018587336,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.0836012861736334,0.1607717041800643,0.0643086816720257,0.0482315112540192,0.090032154340836,0.0,10.0
91.0,10.0,10.0,cresh28,1.0,30.0,-0.0087265354983737,-0.9999619230641712,0.9749279121818236,-0.2225209339563143,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.4840764331210191,0.0636942675159235,0.1019108280254777,0.4649681528662421,0.445859872611465,0.0,11.0
90.0,10.0,10.0,cresh28,7.0,30.625,-0.0828082075122043,-0.9965655024977614,0.9749279121818236,-0.2225209339563143,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.2128146453089245,0.1281464530892448,0.1441647597254004,0.102974828375286,0.102974828375286,0.0,11.0
69.0,10.0,10.0,cresh28,7.0,28.25,-0.5187732581605216,-0.8549118706729465,0.9749279121818236,-0.2225209339563143,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.2128146453089245,0.1281464530892448,0.1441647597254004,0.102974828375286,0.102974828375286,0.0,11.0
86.0,10.0,10.0,cresh28,7.0,28.125,-0.6293203910498376,-0.7771459614569708,0.9749279121818236,-0.2225209339563143,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.2128146453089245,0.1281464530892448,0.1441647597254004,0.102974828375286,0.102974828375286,0.0,11.0
77.0,10.0,10.0,cresh28,7.0,28.125,-0.8338858220671681,-0.5519369853120584,0.9749279121818236,-0.2225209339563143,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.2128146453089245,0.1281464530892448,0.1441647597254004,0.102974828375286,0.102974828375286,0.0,10.0
72.0,10.0,10.0,cresh28,7.0,28.125,-0.9496991262018772,-0.3131638064837494,0.9749279121818236,-0.2225209339563143,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.2128146453089245,0.1281464530892448,0.1441647597254004,0.102974828375286,0.102974828375286,0.0,10.0
74.0,10.0,10.0,cresh28,7.0,28.125,-0.9681476403781076,-0.2503800040544418,0.9749279121818236,-0.2225209339563143,0.5666666666666667,0.0666666666666666,0.1,0.0,0.4,0.0,0.2128146453089245,0.1281464530892448,0.1441647597254004,0.102974828375286,0.102974828375286,0.0,10.0
