col0,col1,col2,col3,col4,col5,col6,col7
1,1,2600 Middlefield Road,,Redwood City,CA,82766,US
2,2,24 Second Avenue,,San Mateo,CA,11163,US
3,3,24 Second Avenue,,San Mateo,CA,03364,US
4,4,24 Second Avenue,,San Mateo,CA,36508,US
5,5,24 Second Avenue,,San Mateo,CA,59873,US
6,6,800 Middle Avenue,,Menlo Park,CA,15676,US
7,7,500 Arbor Road,,Menlo Park,CA,34119,US
8,8,800 Middle Avenue,,Menlo Park,CA,17988,US
9,9,2510 Middlefield Road,,Redwood City,CA,86165,US
10,10,1044 Middlefield Road,,Redwood City,CA,68771,US
11,11,2140 Euclid Avenue.,,Redwood City,CA,85800,US
12,12,1044 Middlefield Road,2nd Floor,Redwood City,CA,85034,US
13,13,399 Marine Parkway.,,Redwood City,CA,45989,US
14,14,660 Veterans Blvd.,,Redwood City,CA,15588,US
15,15,1500 Valencia Street,,San Francisco,CA,20743,US
16,16,1161 South Bernardo,,Sunnyvale,CA,36992,US
17,17,409 South Spruce Avenue,,South San Francisco,CA,02935,US
18,18,114 Fifth Avenue,,Redwood City,CA,06045,US
19,19,19 West 39th Avenue,,San Mateo,CA,05830,US
20,21,123 El Camino Real,,Belmont,CA,27467,US
21,22,2013 Avenue of the fellows,Suite 100,San Francisco,CA,89760,US
