col0,col1,col2,col3,col4,col5,col6
354389204987416576," ""Mon Jul 08 235905 0000 2013""",564836047," ""Evan Kirkman"""," ""I need to buy more candles. stormTO""",43.61735579,-79.48732185
354389114684047362," ""Mon Jul 08 235843 0000 2013""",44826155," ""Bryant Balatbat"""," ""A marine unit is being deployed to rescue stranded passengers on a GO train. Wow. stormTO  shitgotreal""",43.63930301,-79.38053072
354388596721057792," ""Mon Jul 08 235640 0000 2013""",298269048," ""Tony Literally"""," ""Stuck in Toronto Probably best to inquire about hotels flood rates floodTO""",43.66360169,-79.38090234
354388310489190400," ""Mon Jul 08 235532 0000 2013""",29306771," ""Sab"""," ""Barely made it through the flood  still stuck here thanks to all medics  and kind ppl that helped me and others httpt.codRHMujTa84""",43.76261693,-79.46336922
354388138518515713," ""Mon Jul 08 235451 0000 2013""",14289092," ""The GATE"""," ""This one goes out to Toronto. httpst.copLGNUEMkAT stormTO""",43.6329529,-79.5331272
354387754563547136," ""Mon Jul 08 235319 0000 2013""",19166108," ""Jonathan Bunford"""," ""Tons of rain  no power  ice cream for dinner stormTO httpt.copjFoQtxqjD""",43.62405663,-79.5174008
354387724561678336," ""Mon Jul 08 235312 0000 2013""",53523485," ""Mark Shannon"""," ""Flooded stranded abandoned car at BloorIslington. toronto globestorm torontoiswet httpt.coa4fM09kall""",43.6461991,-79.52612163
354387646631514113," ""Mon Jul 08 235253 0000 2013""",17221114," ""Roanne Argyle"""," ""WOW JProskowGlobal Woah. jaimeofwicked GO train.  Flooded. Help httpt.coc1nRrPL4o2""",43.6825828,-79.3598204
354387508534050818," ""Mon Jul 08 235220 0000 2013""",143721841," ""Bonnie Looi"""," ""Wow cant believe all this rain T.O. is flooded No way hm. So sad Lol Trying 2 find my way hm. Toronto flood""",43.6509951,-79.3703655
354387461226504192," ""Mon Jul 08 235209 0000 2013""",217524162," ""Jim LaChapelle"""," ""Gonna need someone to bring me food.    Only edible things i have are Parmesan Garlic triscuits amp cheese TOstorm""",43.72836099,-79.44208886
354387289343922176," ""Mon Jul 08 235128 0000 2013""",149018164," ""LeRoi"""," ""Flood and storm in Toronto Mississauga Brampton and Markham Power outage and people stuck in the Subways elevators stranded God help US""",43.66354,-79.36156
354387219328409600," ""Mon Jul 08 235112 0000 2013""",53523485," ""Mark Shannon"""," ""Probably best if you stay away from flooded underpasses. toronto globestorm httpt.coiUtqY3xUKF""",43.64635609,-79.52576998
354386827408441344," ""Mon Jul 08 234938 0000 2013""",52065949," ""Shubham Datta"""," ""RT 680News .TorontoHydro says approximately 300000 customers are without power across Toronto. stormTO fb""",43.70832119,-79.51140496
354386573615300608," ""Mon Jul 08 234837 0000 2013""",21541287," ""Natalia Nikola"""," ""The city is flooded powers out everywhere. Can I go home""",43.7293292,-79.4512884
354386427242496000," ""Mon Jul 08 234803 0000 2013""",53969028," ""Toronto Now"""," ""Toronto hit by heavy rains local flooding A number of Toronto streets have been flooded with rainwater as the... httpt.coO3DNRKJ1YF""",43.64842391,-79.37536382
354386234522607617," ""Mon Jul 08 234717 0000 2013""",789801456," ""Marie Tartaro"""," ""Cars are flooded to the roof in Toronto looks like im staying another night""",43.72910651,-79.45142628
354386023591059457," ""Mon Jul 08 234626 0000 2013""",29115299," ""h"""," ""Dinner flooded out   Epic  fairmonthotels httpt.co8dy5luFmtN""",43.64540332,-79.38141418
