col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
02/16/2014,Downhill,Men,Pro,Pro,,,,,,,,
"Place,License",,,,,,,,,,,,
"1,213148,Logan,Binggeli,Saint","George,UT,3:53.25,KHSFactoryRacing",,,,,,,,,,,
"2,360404,Parker,Robinson,Antioch,CA,4:02.59,NovatecHT100%Sram/Ro",,,,,,,,,,,,
"3,264805,Cody,Kelley,Riverton,UT,4:02.82,Specialized",,,,,,,,,,,,
"4,0,mike,day,,,4:04.87,GT",,,,,,,,,,,,
"5,42824,Waylon,Smith,Frazier","Park,CA,4:10.14,",,,,,,,,,,,
"6,320590,Luca,Cometti,San","Diego,CA,4:14.63,IntenseCycles",,,,,,,,,,,
"7,245409,Kevin,Aiello,Rancho",Santa,"Margarita,CA,4:18.51,KHSFactoryRacing",,,,,,,,,,
"8,393409,Thomas,McCoy,June","Lake,CA,4:32.92,JuneLakeBrewing",,,,,,,,,,,
"9,208966,Chris,Higgerson,Avon,CO,4:33.34,Mojowheels/smith/bel",,,,,,,,,,,,
"10,232939,Graeme,Pitts,Nevada","City,CA,4:48.14,GraemePittsRacingZer",,,,,,,,,,,
"11,368923,Kyle,Hogan,Arroyo","Grande,CA,5:50.11,Ira's/AlphaA/OneSubj",,,,,,,,,,,
02/16/2014,Downhill,Men,Cat,1/2/3,Open,,,,,,,
"Place,License",,,,,,,,,,,,
"1,288799,Dante,Silva,Chula","Vista,CA,5:59.10,AXO/Commencal/SPY/X-",,,,,,,,,,,
"1,121750,Lance,Canfield,Jackson,WY,4:31.81,CanfieldBrothers",,,,,,,,,,,,
"2,0,Cole,Doumani,,,6:44.07,TerraBites",,,,,,,,,,,,
"2,0,Kris,Burke,,,4:42.41,Rockstar/Crooked",,,,,,,,,,,,
"3,407655,Julien,Markewitz,Salt",Lake,"City,UT,8:23.18,",,,,,,,,,,
"3,264768,Sadhu,Low,Sedona,AZ,4:42.75,OvertheEdgeSedona",,,,,,,,,,,,
"4,0,Jeff,Frampton,,,4:49.28,ALlMountainCyclery",,,,,,,,,,,,
"DNF,4325,Simon,Bosman,Sedona,AZ,,",,,,,,,,,,,,
02/16/2014,Downhill,Men,Junior,<14,,,,,,,,
"Place,License",,,,,,,,,,,,
"1,315976,Joey,Foresta,South","Jordan,UT,4:35.76,",,,,,,,,,,,
"2,0,Chris,Prior,,,6:37.15,LakeTownBikes",,,,,,,,,,,,
02/16/2014,Downhill,Men,Cat,03,15-18,,,,,,,
"Place,License",,,,,,,,,,,,
"1,0,Kyle,Simmon,,,5:28.48,Rojo",Brothers,,,,,,,,,,,
"2,386389,Chase,Griffin,Sherman,TX,6:17.82,KoreBikes",,,,,,,,,,,,
"3,0,Mason,Cameron,,,6:28.64,",,,,,,,,,,,,
02/16/2014,Downhill,Men,Cat,03,19-29,,,,,,,
"Place,License",,,,,,,,,,,,
"1,0,Eric,Smith,,,4:52.03,",,,,,,,,,,,,
"2,419100,Thad,Lampson,Bozeman,MT,5:27.20,",,,,,,,,,,,,
"3,0,Derek,Gener,,,6:23.89,",,,,,,,,,,,,
02/16/2014,Downhill,Men,Cat,03,30-39,,,,,,,
"Place,License",,,,,,,,,,,,
"1,0,Jayson,Stutsman,,,5:17.97,All",Mountain,Cyclery,,,,,,,,,,
"2,174780,Aaron,Carter,Knoxville,TN,5:39.35,",,,,,,,,,,,,
"3,0,Mike,Zimmer,,,6:09.32,",,,,,,,,,,,,
"4,0,Kevin,Williams,,,10:25.73,",,,,,,,,,,,,
02/16/2014,Downhill,Men,Cat,03,40+,,,,,,,
"Place,License",,,,,,,,,,,,
"1,237556,James,Carey,Henderson,NV,5:50.96,MountainBikeLasVegas",,,,,,,,,,,,
"2,423821,Ray,England,Las","Vegas,NV,7:09.16,",,,,,,,,,,,
02/16/2014,Downhill,Men,Cat,02,15-18,,,,,,,
"Place,License",,,,,,,,,,,,
"1,374992,Shayden,Housley,Murray,UT,4:49.94,CannonBallRacing",,,,,,,,,,,,
