col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
Task      ,1       ,         ,Rebase Tradeshift for the 1st week,huy     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-7                   ,13
Sub-task  ,        ,1        ,rebase Backend-Service            ,cyh     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase Tradeshift-Proxy2          ,huy     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase App-Service                ,lil     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase Apps                       ,cay     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase Frontend                   ,huy     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase tradeshift-company-profile ,lil     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase Workflow                   ,huy     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase p2p-apps                   ,lil     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase tradeshift-product-engine  ,cyh     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase business-analytics         ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase business-analytics-etl     ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase business-analytics-etl-b   ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase clamav                     ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase cloudscan                  ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase event-app-handler          ,cay     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase orgs                       ,cyh     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase common-ui-apps             ,cyh     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase task-manager               ,lil     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase companies-onboarding       ,mqf     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase common-ui-apps             ,cay     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase tradeshift-approval-service,cay     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,rebase Integration-Test           ,mqf     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,1        ,Run Integration-Test on rebase env,mqf     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Task      ,2       ,         ,Rebase Tradeshift for the 2nd week,huy     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-7                   ,13
Sub-task  ,        ,2        ,rebase Backend-Service            ,cyh     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase Tradeshift-Proxy2          ,huy     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase App-Service                ,lil     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase Apps                       ,cay     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase Frontend                   ,huy     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase tradeshift-company-profile ,lil     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase Workflow                   ,huy     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase p2p-apps                   ,lil     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase tradeshift-product-engine  ,cyh     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase business-analytics         ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase business-analytics-etl     ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase business-analytics-etl-b   ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase clamav                     ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase cloudscan                  ,lry     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase event-app-handler          ,cay     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase orgs                       ,cyh     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase common-ui-apps             ,cyh     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase task-manager               ,lil     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase companies-onboarding       ,mqf     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase common-ui-apps             ,cay     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase tradeshift-approval-service,cay     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,rebase Integration-Test           ,mqf     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
Sub-task  ,        ,2        ,Run Integration-Test on rebase env,mqf     ,huy     ,Medium  ,Open  ,Migrate TradeshiftCN to Tradeshift,CPA-8                   ,1
