col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
2304,1376502,1365705937.44,2013-04-11,14:45:37,1365705997.64,2013-04-11,14:46:37,0.227748,0.177514,0.0,60.200028,3.783188,17.6
2304,1376503,1365722688.5,2013-04-11,19:24:48,1365722810.6,2013-04-11,19:26:50,2.066016,2.066016,0.0,122.099718,16.920727,18.72
2304,1376504,1365730193.35,2013-04-11,21:29:53,1365730281.65,2013-04-11,21:31:21,0.184016,0.0,0.0,88.299575,2.083996,9.48
2304,1376501,1365697586.95,2013-04-11,12:26:26,1365697767.94,2013-04-11,12:29:27,1.720892,1.235336,0.0,180.996055,9.507898,18.54
2304,1376504,1365730281.75,2013-04-11,21:31:21,1365730294.55,2013-04-11,21:31:34,0.02332,0.0,0.0,12.799986,1.821877,3.52
2304,1376501,1365697768.04,2013-04-11,12:29:28,1365697793.74,2013-04-11,12:29:53,0.077728,0.0,0.0,25.700009,3.024435,10.34
2304,1376504,1365730294.65,2013-04-11,21:31:34,1365730298.85,2013-04-11,21:31:38,0.013072,0.0,0.0,4.200001,3.11238,3.5
2304,1376501,1365697793.84,2013-04-11,12:29:53,1365697804.44,2013-04-11,12:30:04,0.09653,0.0,0.0,10.599868,9.106717,10.7
2304,1376502,1365705842.94,2013-04-11,14:44:02,1365705845.04,2013-04-11,14:44:05,0.021626,0.003414,0.0,2.100055,10.297826,11.56
2304,1376504,1365730298.95,2013-04-11,21:31:38,1365730303.15,2013-04-11,21:31:43,0.016524,0.0,0.0,4.199971,3.934313,5.22
2304,1376502,1365705845.14,2013-04-11,14:44:05,1365705866.54,2013-04-11,14:44:26,0.350808,0.350808,0.0,21.39987,16.392997,18.06
2304,1376504,1365730303.24,2013-04-11,21:31:43,1365730328.95,2013-04-11,21:32:08,0.213136,0.070656,0.0,25.700526,8.29306,12.9
2304,1376502,1365705866.64,2013-04-11,14:44:26,1365705870.84,2013-04-11,14:44:30,0.073274,0.073274,0.0,4.199932,17.446473,17.42
2304,1376504,1365730329.05,2013-04-11,21:32:09,1365730333.25,2013-04-11,21:32:13,0.001234,0.0,0.0,4.199987,0.29381,1.26
2304,1376502,1365705870.94,2013-04-11,14:44:30,1365705875.14,2013-04-11,14:44:35,0.072706,0.072706,0.0,4.200021,17.310866,17.12
2304,1376504,1365730333.35,2013-04-11,21:32:13,1365730337.55,2013-04-11,21:32:17,0.00221,0.0,0.0,4.199952,0.526197,2.58
2304,1376502,1365705875.24,2013-04-11,14:44:35,1365705883.74,2013-04-11,14:44:43,0.148624,0.148624,0.0,8.500018,17.485139,17.52
2304,1376504,1365730337.65,2013-04-11,21:32:17,1365731162.65,2013-04-11,21:46:02,0.09464,0.003416,0.0,825.000196,0.114715,11.54
2304,1376502,1365705883.84,2013-04-11,14:44:43,1365705888.04,2013-04-11,14:44:48,0.073824,0.073824,0.0,4.200093,17.576754,17.56
