col0,col1,col2,col3,col4,col5,col6,col7,col8
1,643542,643542,3,4,3,2013-06-02 21:24:14,2013-06-02 21:24:14,
2,999540,999540,7,1,2,2009-05-28 21:01:05,2009-05-28 21:01:05,
3,231179,231179,9,10,2,2000-12-17 04:55:11,2000-12-17 04:55:11,
4,868780,868780,9,2,2,2019-02-23 09:18:00,2019-02-23 09:18:00,
5,163623,163623,5,8,1,1999-11-18 10:45:12,1999-11-18 10:45:12,
6,389293,389293,2,6,4,2017-01-12 15:50:51,2017-01-12 15:50:51,
7,857110,857110,8,1,4,2018-04-10 13:46:24,2018-04-10 13:46:24,
8,650776,650776,2,2,3,2002-06-17 04:38:58,2002-06-17 04:38:58,
9,967527,967527,10,4,3,2013-12-11 06:39:35,2013-12-11 06:39:35,
10,678712,678712,3,10,2,2017-10-14 01:31:01,2017-10-14 01:31:01,
11,627435,627435,5,8,2,2002-03-16 07:03:19,2002-03-16 07:03:19,
12,567790,567790,10,7,3,2016-09-30 00:04:30,2016-09-30 00:04:30,
13,585148,585148,9,6,1,2003-12-26 15:45:52,2003-12-26 15:45:52,
14,277866,277866,2,4,3,2009-03-15 23:57:22,2009-03-15 23:57:22,
15,117113,117113,3,4,4,2002-09-24 02:37:14,2002-09-24 02:37:14,
16,104057,104057,8,2,4,2015-09-21 03:51:19,2015-09-21 03:51:19,
17,825180,825180,2,5,2,2000-12-27 12:39:35,2000-12-27 12:39:35,
18,863552,863552,8,7,4,2019-04-06 05:47:11,2019-04-06 05:47:11,
19,542186,542186,9,2,4,2018-11-05 22:28:22,2018-11-05 22:28:22,
20,491587,491587,3,4,1,2014-09-22 07:50:56,2014-09-22 07:50:56,
21,908141,908141,7,5,2,2017-01-26 19:34:46,2017-01-26 19:34:46,
22,487713,487713,9,10,3,2004-04-26 22:10:59,2004-04-26 22:10:59,
23,608728,608728,5,8,2,2001-09-22 08:19:28,2001-09-22 08:19:28,
24,551282,551282,5,6,2,2015-12-25 11:46:21,2015-12-25 11:46:21,
25,985475,985475,9,7,1,2009-02-12 14:12:02,2009-02-12 14:12:02,
26,886313,886313,7,6,3,2015-02-14 09:30:42,2015-02-14 09:30:42,
27,238142,238142,6,5,3,2000-05-11 17:42:06,2000-05-11 17:42:06,
28,771233,771233,9,2,5,2017-09-25 15:20:33,2017-09-25 15:20:33,
29,242805,242805,2,4,4,2016-06-22 00:45:04,2016-06-22 00:45:04,
30,662206,662206,3,7,1,2018-06-16 21:06:28,2018-06-16 21:06:28,
31,902342,902342,3,5,1,2011-04-04 13:32:20,2011-04-04 13:32:20,
32,667123,667123,6,2,4,2001-10-16 13:46:46,2001-10-16 13:46:46,
33,217086,217086,5,8,5,2019-11-07 17:51:47,2019-11-07 17:51:47,
34,892738,892738,5,7,1,2013-08-29 13:24:36,2013-08-29 13:24:36,
35,220975,220975,3,2,5,2001-10-09 19:52:35,2001-10-09 19:52:35,
36,937970,937970,9,8,4,2002-05-19 02:01:17,2002-05-19 02:01:17,
37,572064,572064,4,5,3,2017-09-23 21:25:15,2017-09-23 21:25:15,
38,638441,638441,10,7,1,2005-12-30 23:03:17,2005-12-30 23:03:17,
39,550879,550879,10,4,3,2013-05-10 08:38:20,2013-05-10 08:38:20,
40,318305,318305,3,3,1,2004-05-29 11:51:30,2004-05-29 11:51:30,
41,103754,103754,1,4,4,2010-11-19 22:55:43,2010-11-19 22:55:43,
42,626446,626446,10,10,5,2005-03-29 02:27:59,2005-03-29 02:27:59,
43,601860,601860,6,2,3,2001-10-04 07:19:35,2001-10-04 07:19:35,
44,828069,828069,4,7,3,2017-07-28 07:53:12,2017-07-28 07:53:12,
45,652515,652515,5,2,2,2007-04-10 02:49:10,2007-04-10 02:49:10,
46,806056,806056,3,5,2,2017-09-08 18:20:47,2017-09-08 18:20:47,
47,366790,366790,4,5,5,2001-04-23 13:05:55,2001-04-23 13:05:55,
48,912458,912458,6,8,4,2006-01-06 23:56:17,2006-01-06 23:56:17,
49,269569,269569,1,5,4,2000-12-23 20:33:05,2000-12-23 20:33:05,
50,435831,435831,3,8,1,2016-03-18 09:10:42,2016-03-18 09:10:42,
