col0,col1,col2,col3
1,段誉,天龙八部,
2,段正明,天龙八部,
3,段正淳,天龙八部,
4,段延庆,天龙八部,
5,皇妃,天龙八部,
6,刀白凤,天龙八部,
7,秦红棉,天龙八部,
8,甘宝宝,天龙八部,
9,阮星竹,天龙八部,
10,王夫人,天龙八部,
11,王语嫣,天龙八部,
12,木婉清,天龙八部,
13,钟灵,天龙八部,
14,高升泰,天龙八部,
15,巴天石,天龙八部,
16,华赫艮,天龙八部,
17,范骅,天龙八部,
18,褚万里,天龙八部,
19,古笃诚,天龙八部,
20,傅思归,天龙八部,
21,朱丹臣,天龙八部,
22,南海鳄神,天龙八部,
23,云中鹤,天龙八部,
24,钟万仇,天龙八部,
25,崔百泉,天龙八部,
26,过彦之,天龙八部,
27,枯荣大师,天龙八部,
28,本因,天龙八部,
29,本观,天龙八部,
30,本相,天龙八部,
31,本参,天龙八部,
32,黄眉大师,天龙八部,
33,破疑,天龙八部,
34,破嗔,天龙八部,
35,鸠摩智,天龙八部,
36,萧峰,天龙八部,
37,萧远山,天龙八部,
38,阿朱,天龙八部,
39,阿紫,天龙八部,
40,游坦之,天龙八部,
41,马夫人,天龙八部,
42,徐长老,天龙八部,
43,白世镜,天龙八部,
44,项长老,天龙八部,
45,陈长老,天龙八部,
46,吴长老,天龙八部,
47,宋长老,天龙八部,
48,奚长老,天龙八部,
49,全冠清,天龙八部,
50,张全祥,天龙八部,
51,李春来,天龙八部,
52,刘竹庄,天龙八部,
53,易大彪,天龙八部,
54,完颜阿骨打,天龙八部,
55,耶律洪基,天龙八部,
56,耶律重元,天龙八部,
57,耶律涅鲁古,天龙八部,
58,和哩布,天龙八部,
59,耶律莫哥,天龙八部,
60,室里,天龙八部,
61,颇拉苏,天龙八部,
62,游骥,天龙八部,
63,游驹,天龙八部,
64,赵钱孙,天龙八部,
65,单正,天龙八部,
66,单伯山,天龙八部,
67,单仲山,天龙八部,
68,单叔山,天龙八部,
69,单季山,天龙八部,
70,单小山,天龙八部,
71,智光大师,天龙八部,
72,朴者,天龙八部,
73,向望海,天龙八部,
74,祁六,天龙八部,
75,鲍千灵,天龙八部,
76,许卓诚,天龙八部,
77,谭公,天龙八部,
78,谭婆,天龙八部,
79,谭青,天龙八部,
80,虚竹,天龙八部,
81,玄慈,天龙八部,
82,叶二娘,天龙八部,
83,无涯子,天龙八部,
84,天山童姥,天龙八部,
85,李秋水,天龙八部,
86,梦姑,天龙八部,
87,苏星河,天龙八部,
88,丁春秋,天龙八部,
89,康广陵,天龙八部,
90,范百龄,天龙八部,
91,苟读,天龙八部,
92,吴领军,天龙八部,
93,薛慕华,天龙八部,
94,冯阿三,天龙八部,
95,石清露,天龙八部,
96,李傀儡,天龙八部,
97,摘星子,天龙八部,
98,天狼子,天龙八部,
99,出尘子,天龙八部,
100,乌老大,天龙八部,
101,桑土公,天龙八部,
102,玄黄子,天龙八部,
103,章达夫,天龙八部,
104,瑞木元,天龙八部,
105,黎夫人,天龙八部,
106,安岛主,天龙八部,
107,区岛主,天龙八部,
108,哈大霸,天龙八部,
109,余婆,天龙八部,
110,石嫂,天龙八部,
111,符敏仪,天龙八部,
112,程青霜,天龙八部,
113,梅剑,天龙八部,
114,兰剑,天龙八部,
115,竹剑,天龙八部,
116,菊剑,天龙八部,
117,左子穆,天龙八部,
118,辛双清,天龙八部,
119,司空玄,天龙八部,
120,不平道长,天龙八部,
121,芙蓉仙子崔绿华,天龙八部,
122,剑神卓不凡,天龙八部,
123,珠崖双怪,天龙八部,
124,钦岛主,天龙八部,
125,霍洞主,天龙八部,
126,司马岛主,天龙八部,
127,于洞主,天龙八部,
